date,ticker,action,price,units_after,reason
2017-03-27,006800,SELL,8857.0,0,MA20_BREAK
2017-03-27,010170,BUY,1549.0,1,ENTRY
2017-03-28,003670,BUY,13601.0,1,ENTRY
2017-04-06,011070,SELL,132500.0,0,MA20_BREAK
2017-04-06,090710,BUY,5612.0,1,ENTRY
2017-04-10,003670,SELL,13010.0,0,MA20_BREAK
2017-04-10,090710,ADD,6387.0,2,ADD_8PCT
2017-04-11,010170,SELL,1512.0,0,MA20_BREAK
2017-04-11,090710,ADD,6562.0,3,ADD_16PCT
2017-04-13,090710,SELL,6037.0,0,STOP_8PCT
2017-04-13,036570,BUY,358500.0,1,ENTRY
2017-04-14,095340,ADD,20368.0,2,ADD_8PCT
2017-04-14,086520,BUY,1809.0,1,ENTRY
2017-04-20,095340,SELL,20272.0,0,MA20_BREAK
2017-04-20,010170,BUY,1997.0,1,ENTRY
2017-04-21,086520,SELL,1669.0,0,MA20_BREAK
2017-04-21,035900,BUY,6710.0,1,ENTRY
2017-04-24,012450,BUY,51034.0,1,ENTRY
2017-05-12,036570,SELL,351000.0,0,MA20_BREAK
2017-05-12,010170,ADD,2207.0,2,ADD_8PCT
2017-05-17,012450,SELL,49404.0,0,MA20_BREAK
2017-05-17,213420,BUY,20741.0,1,ENTRY
2017-05-31,010170,SELL,2182.0,0,MA20_BREAK
2017-05-31,035900,ADD,7650.0,2,ADD_8PCT
2017-05-31,213420,ADD,23196.0,2,ADD_8PCT
2017-07-04,213420,SELL,26700.0,0,MA20_BREAK
2017-07-04,034220,BUY,35585.0,1,ENTRY
2017-07-05,035900,ADD,8650.0,3,ADD_16PCT
2017-07-07,034220,SELL,33737.0,0,MA20_BREAK
2017-07-07,064760,BUY,49250.0,1,ENTRY
2017-07-10,035900,SELL,7850.0,0,MA20_BREAK
2017-07-10,020150,BUY,34854.0,1,ENTRY
2017-07-11,183300,BUY,24850.0,1,ENTRY
2017-07-12,066970,BUY,22252.0,1,ENTRY
2017-07-13,183300,SELL,23200.0,0,MA20_BREAK
2017-07-13,031980,BUY,17333.0,1,ENTRY
2017-07-28,064760,SELL,48150.0,0,MA20_BREAK
2017-07-28,066970,ADD,24060.0,2,ADD_8PCT
2017-08-04,031980,SELL,17629.0,0,MA20_BREAK
2017-08-04,051915,BUY,240000.0,1,ENTRY
2017-08-09,020150,SELL,35250.0,0,MA20_BREAK
2017-08-09,000670,BUY,120804.0,1,ENTRY
2017-08-11,066970,SELL,24430.0,0,MA20_BREAK
2017-08-11,000880,BUY,51200.0,1,ENTRY
2017-08-14,066970,BUY,26516.0,1,ENTRY
2017-08-16,222800,BUY,11417.0,1,ENTRY
2017-08-24,000670,SELL,119296.0,0,MA20_BREAK
2017-08-24,066970,ADD,32728.0,2,ADD_8PCT
2017-08-25,000880,SELL,49200.0,0,MA20_BREAK
2017-09-04,222800,SELL,11464.0,0,MA20_BREAK
2017-09-05,066970,ADD,33378.0,3,ADD_16PCT
2017-09-21,051915,SELL,258000.0,0,MA20_BREAK
2017-09-21,000660,BUY,83100.0,1,ENTRY
2017-09-22,066970,SELL,33887.0,0,MA20_BREAK
2017-09-29,035720,BUY,28903.0,1,ENTRY
2017-10-10,096770,BUY,201218.0,1,ENTRY
2017-10-11,240810,BUY,36900.0,1,ENTRY
2017-10-12,035720,ADD,32014.0,2,ADD_8PCT
2017-10-16,240810,SELL,31500.0,0,MA20_BREAK
2017-10-16,034230,BUY,17400.0,1,ENTRY
2017-10-18,000660,SELL,80900.0,0,MA20_BREAK
2017-10-18,204320,BUY,59500.0,1,ENTRY
2017-10-25,035720,SELL,29304.0,0,MA20_BREAK
2017-10-25,161890,BUY,82400.0,1,ENTRY
2017-10-26,034230,ADD,19350.0,2,ADD_8PCT
2017-11-02,096770,SELL,201218.0,0,MA20_BREAK
2017-11-02,095610,BUY,36450.0,1,ENTRY
2017-11-08,204320,SELL,60300.0,0,MA20_BREAK
2017-11-08,127120,BUY,5946.0,1,ENTRY
2017-11-15,161890,SELL,79000.0,0,MA20_BREAK
2017-11-15,095610,ADD,42800.0,2,ADD_8PCT
2017-11-15,127120,SELL,5288.0,0,STOP_8PCT
2017-11-30,095610,SELL,38100.0,0,MA20_BREAK
2017-11-30,039200,BUY,11682.0,1,ENTRY
2017-12-01,034230,ADD,25600.0,3,ADD_16PCT
2017-12-05,034230,SELL,25000.0,0,MA20_BREAK
2017-12-05,007390,BUY,24205.0,1,ENTRY
2017-12-06,005850,BUY,18652.0,1,ENTRY
2017-12-07,039200,SELL,9896.0,0,MA20_BREAK
2017-12-08,007390,SELL,16184.0,0,STOP_8PCT
2017-12-11,004000,BUY,64700.0,1,ENTRY
2017-12-13,003230,BUY,82400.0,1,ENTRY
2017-12-14,005850,SELL,17098.0,0,MA20_BREAK
2017-12-14,251270,BUY,199500.0,1,ENTRY
2017-12-15,003230,ADD,89800.0,2,ADD_8PCT
2017-12-20,251270,SELL,181000.0,0,MA20_BREAK
2017-12-20,218410,BUY,15806.0,1,ENTRY
2018-01-09,003230,SELL,90700.0,0,MA20_BREAK
2018-01-09,009420,BUY,27700.0,1,ENTRY
2018-01-10,009420,ADD,36000.0,2,ADD_8PCT
2018-01-19,009420,SELL,32300.0,0,STOP_8PCT
2018-01-19,007390,BUY,27929.0,1,ENTRY
2018-01-22,218410,ADD,19757.0,2,ADD_8PCT
2018-02-02,218410,SELL,17708.0,0,MA20_BREAK
2018-02-05,004000,ADD,73900.0,2,ADD_8PCT
2018-02-05,007390,ADD,30411.0,2,ADD_8PCT
2018-02-13,004000,SELL,69200.0,0,MA20_BREAK
2018-02-13,007390,ADD,35042.0,3,ADD_16PCT
2018-02-27,007390,SELL,32751.0,0,MA20_BREAK
2018-03-12,007390,BUY,50320.0,1,ENTRY
2018-03-13,089030,BUY,10633.0,1,ENTRY
2018-03-14,039200,BUY,20708.0,1,ENTRY
2018-03-15,082740,BUY,3052.0,1,ENTRY
2018-03-16,007390,ADD,59391.0,2,ADD_8PCT
2018-03-19,007390,SELL,41631.0,0,STOP_8PCT
2018-03-20,039200,ADD,22543.0,2,ADD_8PCT
2018-03-23,039200,SELL,20033.0,0,STOP_8PCT
2018-03-27,082740,ADD,3325.0,2,ADD_8PCT
2018-03-27,035900,BUY,22450.0,1,ENTRY
2018-04-02,089030,SELL,10126.0,0,MA20_BREAK
2018-04-04,082740,SELL,3008.0,0,STOP_8PCT
2018-04-11,035900,SELL,21750.0,0,MA20_BREAK
2018-05-09,017800,BUY,72359.0,1,ENTRY
2018-05-10,000120,BUY,165500.0,1,ENTRY
2018-05-11,081660,BUY,26600.0,1,ENTRY
2018-05-14,038500,BUY,6810.0,1,ENTRY
2018-05-16,038500,SELL,5790.0,0,STOP_8PCT
2018-05-17,005070,BUY,16625.0,1,ENTRY
2018-05-21,000120,SELL,158000.0,0,MA20_BREAK
2018-05-23,166090,BUY,21750.0,1,ENTRY
