날짜,open,high,low,close,volume
2016-01-04,6426,6426,6295,6305,71765
2016-01-05,6287,6405,6283,6369,42870
2016-01-06,6369,6369,6279,6305,20405
2016-01-07,6268,6302,6205,6208,25412
2016-01-08,6179,6287,6147,6283,13848
2016-01-11,6235,6250,6192,6219,56332
2016-01-12,6261,6261,6179,6211,23100
2016-01-13,6246,6295,6235,6295,13709
2016-01-14,6216,6227,6150,6203,12343
2016-01-15,6235,6266,6067,6089,24458
2016-01-18,6058,6106,6038,6106,19395
2016-01-19,6108,6108,6028,6058,10382
2016-01-20,6061,6061,5868,5944,38139
2016-01-21,5944,6024,5916,5954,12656
2016-01-22,6003,6061,5994,6061,11619
2016-01-25,6099,6165,6082,6143,25555
2016-01-26,6117,6133,6061,6127,14164
2016-01-27,6179,6222,6147,6179,8890
2016-01-28,6150,6314,6143,6307,15373
2016-01-29,6307,6410,6298,6410,9413
2016-02-01,6410,6442,6386,6442,33793
2016-02-02,6407,6426,6365,6407,18216
2016-02-03,6337,6337,6257,6292,13116
2016-02-04,6314,6428,6307,6428,71476
2016-02-05,6426,6525,6392,6517,51492
2016-02-11,6346,6375,6314,6352,49867
2016-02-12,6333,6337,6253,6295,20507
2016-02-15,6386,6445,6333,6435,27998
2016-02-16,6454,6529,6407,6520,35933
2016-02-17,6509,6597,6509,6525,69416
2016-02-18,6603,6629,6561,6593,57337
2016-02-19,6597,6606,6540,6599,54470
2016-02-22,6564,6592,6523,6592,49189
2016-02-23,6618,6651,6606,6640,87337
2016-02-24,6593,6626,6571,6626,67292
2016-02-25,6636,6659,6577,6640,56261
2016-02-26,6643,6663,6618,6651,58504
2016-02-29,6636,6656,6599,6614,42184
2016-03-02,6688,6741,6688,6741,69423
2016-03-03,6759,6779,6714,6756,203388
2016-03-04,6756,6806,6729,6794,82673
2016-03-07,6827,6894,6824,6887,158628
2016-03-08,6888,6904,6786,6871,119409
2016-03-09,6853,6853,6811,6845,78593
2016-03-10,6853,6921,6835,6917,156262
2016-03-11,6909,6927,6871,6900,123718
2016-03-14,6946,6957,6868,6892,79778
2016-03-15,6866,6913,6848,6885,73106
2016-03-16,6892,6937,6861,6877,208272
2016-03-17,6917,7059,6917,7012,157997
2016-03-18,7039,7059,6997,7017,123849
