날짜,open,high,low,close,volume
2021-04-09,9894,9904,9854,9904,205720
2021-04-12,9968,9988,9939,9973,204274
2021-04-13,10027,10027,9998,10008,201751
2021-04-14,10017,10017,9963,9963,264991
2021-04-15,9949,9963,9929,9949,163114
2021-04-16,10041,10056,9988,10008,172255
2021-04-19,10046,10085,10032,10061,239950
2021-04-20,10027,10032,9983,9998,242654
2021-04-21,9963,9963,9919,9949,243720
2021-04-22,10022,10051,10008,10046,59001
2021-04-23,9973,9998,9963,9963,388003
2021-04-26,10046,10046,10008,10027,155141
2021-04-27,10037,10051,10008,10032,180064
2021-04-28,10046,10061,10032,10041,114956
2021-04-29,10037,10051,10013,10041,118781
2021-04-30,10041,10061,10022,10061,96117
2021-05-03,10110,10140,10100,10140,229812
2021-05-04,10150,10150,10095,10115,206413
2021-05-06,10115,10120,10090,10115,222897
2021-05-07,10130,10179,10130,10165,106462
2021-05-10,10174,10213,10169,10179,341588
2021-05-11,10095,10100,10022,10070,420200
2021-05-12,10032,10056,9983,10037,335167
2021-05-13,9949,9949,9909,9919,366926
2021-05-14,10013,10080,10013,10051,253184
2021-05-17,10150,10204,10135,10199,305646
2021-05-18,10194,10228,10169,10189,257100
2021-05-20,10174,10174,10017,10046,304679
2021-05-21,10130,10140,10105,10130,117971
2021-05-24,10125,10155,10115,10140,247791
2021-05-25,10342,10342,10027,10209,96758
2021-05-26,10169,10179,10115,10125,263368
2021-05-27,10125,10135,10095,10105,272118
2021-05-28,10165,10184,10130,10135,237267
2021-05-31,10130,10150,10085,10090,292493
2021-06-01,10065,10065,10022,10046,192413
2021-06-02,10046,10095,10037,10090,212776
2021-06-03,10110,10120,10090,10115,102814
2021-06-04,10100,10120,10085,10100,216513
2021-06-07,10179,10179,10120,10135,152086
2021-06-08,10140,10184,10130,10174,106810
2021-06-09,10184,10199,10165,10174,139909
2021-06-10,10174,10179,10160,10174,139377
2021-06-11,10184,10189,10165,10174,164065
2021-06-14,10204,10262,10199,10247,86149
2021-06-15,10272,10302,10257,10292,104974
2021-06-16,10262,10267,10242,10252,128347
2021-06-17,10262,10277,10228,10262,66303
2021-06-18,10282,10342,10282,10337,97888
2021-06-21,10199,10204,10145,10194,320617
2021-06-22,10332,10347,10322,10337,122067
2021-06-23,10371,10443,10367,10443,93885
2021-06-24,10419,10439,10409,10419,147022
2021-06-25,10443,10448,10390,10400,179796
2021-06-28,10443,10468,10429,10453,150677
2021-06-29,10463,10473,10439,10448,174639
2021-06-30,10478,10503,10443,10443,148652
2021-07-01,10483,10538,10478,10533,112816
2021-07-02,10582,10597,10572,10592,133637
2021-07-05,10626,10626,10592,10616,175412
2021-07-06,10636,10655,10611,10616,167968
2021-07-07,10621,10685,10621,10670,119956
2021-07-08,10739,10764,10719,10734,211721
2021-07-09,10695,10729,10665,10729,158979
2021-07-12,10798,10812,10793,10812,170116
2021-07-13,10822,10866,10817,10837,222542
2021-07-14,10846,10861,10817,10827,162051
2021-07-15,10827,10827,10764,10778,228082
2021-07-16,10739,10754,10719,10739,153201
2021-07-19,10636,10695,10636,10695,124615
2021-07-20,10606,10640,10602,10631,356834
2021-07-21,10749,10774,10734,10769,109020
2021-07-22,10822,10861,10822,10837,104749
2021-07-23,10886,10896,10846,10896,124659
2021-07-26,10990,10990,10936,10961,168216
2021-07-27,11009,11009,10961,10961,123829
2021-07-28,10961,10990,10951,10980,128739
2021-07-29,10946,10946,10861,10906,363306
2021-07-30,10866,10891,10846,10886,238412
2021-08-02,10985,11014,10966,10990,287096
2021-08-03,10936,10946,10911,10911,227445
2021-08-04,10966,10966,10901,10921,173286
2021-08-05,10896,10921,10871,10886,196749
2021-08-06,10911,10936,10906,10916,105848
2021-08-09,10931,10956,10921,10931,140726
2021-08-10,10961,10995,10961,10990,78205
2021-08-11,11047,11077,11038,11077,107957
2021-08-12,11077,11162,11077,11152,181782
2021-08-13,11205,11264,11195,11259,168665
2021-08-17,11294,11383,11284,11359,207969
2021-08-18,11289,11314,11235,11240,351679
2021-08-19,11122,11182,11117,11117,226347
2021-08-20,11182,11210,11147,11205,108090
2021-08-23,11284,11299,11259,11284,582738
2021-08-24,11339,11354,11294,11309,179553
2021-08-25,11289,11324,11274,11314,127634
2021-08-26,11319,11363,11294,11349,113835
2021-08-27,11309,11334,11299,11329,177429
2021-08-30,11349,11373,11324,11373,192722
2021-08-31,11411,11426,11378,11387,273667
2021-09-01,11359,11359,11319,11354,218467
2021-09-02,11319,11354,11299,11349,198616
2021-09-03,11363,11373,11339,11368,138460
2021-09-06,11368,11368,11309,11349,185743
2021-09-07,11416,11416,11349,11368,96760
2021-09-08,11368,11401,11349,11401,143901
2021-09-09,11387,11401,11363,11368,151282
2021-09-10,11368,11406,11349,11387,182792
2021-09-13,11383,11383,11324,11373,151107
2021-09-14,11368,11373,11329,11339,197258
2021-09-15,11274,11329,11244,11254,296758
2021-09-16,11329,11344,11294,11344,148286
2021-09-17,11339,11391,11339,11363,170675
2021-09-23,11279,11304,11210,11210,384404
2021-09-24,11314,11334,11284,11309,162441
2021-09-27,11387,11391,11359,11387,181834
2021-09-28,11324,11373,11314,11359,120228
2021-09-29,11195,11220,11182,11186,307193
2021-09-30,11220,11254,11195,11244,210131
2021-10-01,11057,11087,10985,10990,441884
2021-10-05,11019,11057,10985,11052,248953
2021-10-06,11142,11167,11097,11127,212329
2021-10-07,11254,11309,11244,11309,191667
2021-10-08,11363,11378,11339,11373,197521
2021-10-12,11284,11294,11235,11249,238474
2021-10-13,11249,11249,11200,11215,158750
2021-10-14,11220,11264,11220,11259,147397
2021-10-15,11387,11387,11344,11383,199843
2021-10-18,11387,11470,11387,11431,242637
2021-10-19,11470,11500,11445,11455,223858
2021-10-20,11525,11525,11441,11455,204713
2021-10-21,11520,11530,11485,11520,220710
2021-10-22,11575,11593,11560,11570,271599
2021-10-25,11570,11570,11485,11495,341129
2021-10-26,11565,11588,11525,11570,353047
2021-10-27,11588,11603,11530,11598,211159
2021-10-28,11593,11593,11545,11545,299240
2021-10-29,11593,11598,11555,11560,378150
2021-11-01,11716,11766,11716,11731,440007
2021-11-02,11746,11746,11691,11711,503222
2021-11-03,11785,11829,11780,11819,464183
2021-11-04,11898,11928,11878,11928,450917
2021-11-05,11996,12015,11982,12001,535997
2021-11-08,12011,12030,11987,12006,337210
2021-11-09,12015,12015,11943,11953,449348
2021-11-10,11943,11948,11923,11938,238974
2021-11-11,11933,11953,11888,11888,330626
2021-11-12,11913,11943,11853,11888,394553
2021-11-15,11992,12001,11943,11948,260405
2021-11-16,11953,11996,11923,11948,327063
2021-11-17,12054,12054,12011,12025,272867
2021-11-18,12001,12011,11973,11996,293377
2021-11-19,12159,12159,12035,12104,277335
2021-11-22,12124,12124,12084,12089,363271
2021-11-23,12089,12109,12025,12035,299089
2021-11-24,12079,12079,12040,12049,225162
2021-11-25,12089,12154,12089,12154,438115
2021-11-26,12084,12114,12006,12006,439650
2021-11-29,11953,11996,11938,11963,392103
2021-11-30,12025,12030,11804,11848,456245
2021-12-01,11844,11844,11706,11785,481085
2021-12-02,11598,11598,11530,11560,595946
2021-12-03,11657,11726,11618,11721,349440
2021-12-06,11686,11711,11672,11696,288163
2021-12-07,11731,11804,11731,11799,365628
2021-12-08,11963,11996,11938,11982,319060
2021-12-09,11958,11968,11923,11948,314703
2021-12-10,11938,11948,11893,11948,203158
2021-12-13,12084,12084,12049,12069,214685
2021-12-14,12015,12015,11963,11977,269165
2021-12-15,11963,11963,11883,11928,314701
2021-12-16,12164,12164,12069,12114,219153
2021-12-17,12011,12020,11933,11933,404669
2021-12-20,11829,11848,11751,11751,494258
2021-12-21,11819,11908,11804,11898,214070
2021-12-22,12079,12079,11973,12006,244045
2021-12-23,12099,12104,12069,12084,214952
2021-12-24,12169,12169,12099,12149,206336
2021-12-27,12178,12183,12149,12154,252378
2021-12-28,12306,12336,12291,12336,296981
2021-12-29,12336,12345,12286,12326,410306
2021-12-30,12316,12340,12271,12336,322726
2022-01-03,12345,12379,12331,12360,541344
2022-01-04,12423,12433,12394,12428,321384
2022-01-05,12428,12433,12394,12394,450537
2022-01-06,12217,12246,12154,12178,940114
2022-01-07,12266,12296,12251,12261,459693
2022-01-10,12139,12183,12109,12169,306027
2022-01-11,12139,12144,12079,12084,294383
2022-01-12,12159,12188,12134,12183,482333
2022-01-13,12237,12237,12139,12154,237619
2022-01-14,12020,12025,11968,12015,374976
2022-01-17,12178,12178,12020,12045,222873
2022-01-18,12059,12059,11958,11982,209885
2022-01-19,11824,11848,11736,11766,549515
2022-01-20,11672,11766,11652,11766,361097
2022-01-21,11580,11580,11475,11555,551590
2022-01-24,11431,11490,11421,11490,409364
2022-01-25,11436,11436,11294,11334,577054
2022-01-26,11329,11354,11264,11344,288957
2022-01-27,11368,11383,11137,11182,418628
2022-01-28,11324,11396,11304,11387,334860
2022-02-03,11858,11878,11834,11868,373926
2022-02-04,11809,11809,11746,11761,292610
2022-02-07,11716,11721,11643,11711,251167
2022-02-08,11677,11677,11633,11652,320126
2022-02-09,11746,11785,11731,11776,272327
2022-02-10,11878,11893,11853,11888,252595
2022-02-11,11834,11834,11598,11613,430864
2022-02-14,11495,11520,11460,11460,537404
2022-02-15,11436,11480,11416,11455,335036
2022-02-16,11584,11593,11565,11584,323241
2022-02-17,11584,11608,11545,11580,330781
2022-02-18,11401,11450,11363,11426,651087
2022-02-21,11264,11349,11225,11314,422467
2022-02-22,11294,11294,11062,11092,539309
2022-02-23,11284,11284,11162,11195,419473
2022-02-24,10946,10966,10729,10802,993514
2022-02-25,11142,11167,11102,11127,523557
2022-02-28,11137,11274,11137,11200,661544
2022-03-02,11304,11314,11240,11289,461313
2022-03-03,11436,11480,11416,11470,492281
2022-03-04,11465,11485,11269,11450,557830
2022-03-07,11299,11416,11299,11387,334273
2022-03-08,11210,11284,11162,11162,469237
2022-03-10,11383,11431,11359,11387,259763
2022-03-11,11406,11416,11349,11411,566132
2022-03-14,11396,11450,11334,11450,397882
2022-03-15,11304,11314,11254,11289,425038
