날짜,open,high,low,close,volume
2022-08-09,97868,97892,97770,97829,15358
2022-08-10,97770,97770,97569,97569,1442
2022-08-11,97633,97741,97447,97471,4657
2022-08-12,97241,97241,97183,97207,4
2022-08-16,97393,97936,97393,97892,384
2022-08-17,97785,97785,97760,97765,9
2022-08-18,97672,97672,97608,97608,42
2022-08-19,97648,97648,97325,97334,24
2022-08-22,97158,97158,97021,97109,60
2022-08-23,96928,96928,96806,96889,3095
2022-08-24,96835,96835,96674,96674,22
2022-08-25,96497,96497,95920,95920,8
2022-08-26,95998,95998,95758,95758,8
2022-08-29,95347,95347,95191,95191,56
2022-08-30,95284,95284,95186,95269,155
2022-08-31,95308,95308,95049,95132,5324
2022-09-01,94951,94956,94931,94941,96
2022-09-02,95068,95073,94858,95073,156
2022-09-05,95205,95347,95205,95347,12
2022-09-06,95553,95602,95455,95455,3
2022-09-07,95215,95313,95044,95313,5
2022-09-08,95499,95641,95484,95626,147
2022-09-13,95724,95827,95724,95827,4
2022-09-14,95548,95729,95328,95729,22
2022-09-15,95739,95739,95264,95264,134
2022-09-16,95000,95205,95000,95166,15
2022-09-19,95259,95259,95010,95010,18
2022-09-20,95127,95127,94975,94975,7937
2022-09-21,94721,94721,94721,94721,2
2022-09-22,94417,94417,94192,94192,5
2022-09-23,93664,93723,93086,93723,30
2022-09-26,93130,93155,92886,92886,560
2022-09-27,92127,93052,92127,93052,4
2022-09-28,92749,92935,92019,92832,4996
2022-09-29,93395,93395,93179,93179,2852
2022-09-30,92572,93532,92572,93532,4724
2022-10-04,93820,93933,93708,93933,39
2022-10-05,93967,93967,93850,93908,573
2022-10-06,93267,93272,93267,93272,3
2022-10-07,93458,93458,93169,93214,9
2022-10-11,92783,92783,92567,92567,14
2022-10-12,92753,92753,92753,92753,1
2022-10-13,93214,93214,92988,92988,13
2022-10-14,92851,93101,92851,93101,3069
2022-10-17,92773,92783,92612,92783,172
2022-10-18,92739,92900,92739,92807,3
2022-10-19,92612,92729,92367,92484,211
2022-10-20,92367,92367,92112,92112,221442
2022-10-21,92010,92010,91310,91447,35
2022-10-24,91535,91828,91535,91828,58
2022-10-25,91496,91824,91457,91824,12
2022-10-26,92406,92778,92186,92651,15
2022-10-27,92709,92871,92543,92543,20
2022-10-28,92641,92944,92641,92944,30
2022-10-31,92812,92812,92612,92670,67
2022-11-01,92631,93052,92631,92920,11
2022-11-02,92905,92959,92871,92900,23
2022-11-03,92812,92812,92719,92719,16
2022-11-04,92680,92846,92680,92846,43
2022-11-07,92685,92685,92450,92474,14
2022-11-08,92235,92695,92235,92455,13
2022-11-09,92763,92939,92729,92827,48
2022-11-10,92974,93155,92974,93076,16
2022-11-11,94324,94324,94041,94080,245
2022-11-14,93987,94011,93845,93845,23
2022-11-15,94021,94329,93943,94148,2258
2022-11-16,94148,94148,93982,93982,46
2022-11-17,94349,94364,94163,94163,193
2022-11-18,94085,94119,94065,94119,35
2022-11-21,94266,94525,94266,94437,13
2022-11-22,94359,94378,94212,94285,32
2022-11-23,94388,94388,94300,94300,2
2022-11-24,94603,95093,94603,95068,34520
2022-11-25,94951,95181,94804,95098,32
2022-11-28,95029,95098,94897,95039,625
2022-11-29,95010,95019,94804,94809,121
2022-11-30,94941,95519,94941,95519,1614
2022-12-01,95191,95191,95044,95044,133
2022-12-02,95342,95470,95342,95470,56
2022-12-05,95553,95621,95509,95621,108
2022-12-06,95661,95915,95661,95915,12796
2022-12-07,95817,95925,95817,95925,5
2022-12-08,96013,96013,95763,95817,50
2022-12-09,95930,96003,95930,96003,20
2022-12-12,95905,96086,95905,96067,40
2022-12-13,96008,96008,96008,96008,1
2022-12-14,96277,96468,96184,96468,21
2022-12-15,96458,96542,96360,96542,52
2022-12-16,96517,96737,96517,96737,32
2022-12-19,96649,96781,96620,96752,714
2022-12-20,96458,96458,95749,95842,36
2022-12-21,95837,96101,95837,95998,34
2022-12-22,96052,96297,95988,96297,22
2022-12-23,96223,96223,96145,96145,8
2022-12-26,96008,96263,95920,95920,19
2022-12-27,96047,96116,95974,96072,96
2022-12-28,96023,96047,95793,96047,62
2022-12-29,95964,95964,95695,95871,1753
2023-01-02,95690,95690,95533,95533,14
2023-01-03,95998,96101,95915,96101,11
2023-01-04,96341,96483,96341,96473,10
2023-01-05,96551,96693,96551,96644,177
2023-01-06,96688,96923,96688,96835,87
2023-01-09,97158,97467,97158,97217,522
2023-01-10,97491,97535,97339,97418,12
