날짜,open,high,low,close,volume
2016-01-04,63726,68668,63126,66801,3013150
2016-01-05,66649,68595,66499,67625,1919278
2016-01-06,67774,69272,66725,68674,2327296
2016-01-07,70619,73914,67998,68674,4186702
2016-01-08,66946,72263,66871,72268,3452474
2016-01-11,73760,75258,72638,74290,4142125
2016-01-12,74585,75033,72638,73241,2347048
2016-01-13,73763,78708,73315,78708,3709979
2016-01-14,77581,81625,77206,77885,4226993
2016-01-15,78329,78329,74136,74290,3742961
2016-01-18,76756,87391,76608,87396,6697792
2016-01-19,86645,88516,84473,85598,4638821
2016-01-20,86945,90389,84998,87171,4908749
2016-01-21,89262,89412,86416,87245,2313656
2016-01-22,87989,88738,82070,84624,3359243
2016-01-25,84696,85446,81401,84775,2615024
2016-01-26,84549,87618,83951,83951,2111137
2016-01-27,83947,84696,80802,80956,2563191
2016-01-28,81103,84024,81103,83427,1324252
2016-01-29,83649,84248,81702,83951,1175206
2016-02-01,87016,90236,86342,89867,2839809
2016-02-02,89639,91435,88515,88969,1784108
2016-02-03,88367,89792,86645,89792,1602701
2016-02-04,91213,91213,88892,90317,1523484
2016-02-05,90385,90761,89263,89417,1616909
2016-02-11,95329,96604,84620,84775,5823330
2016-02-12,82374,82747,72488,74889,8974430
2016-02-15,75858,78181,74136,75339,3562470
2016-02-16,75859,78779,75184,77511,2641455
2016-02-17,77658,78108,73990,73991,1970870
2016-02-18,75785,78634,74813,78634,2012716
2016-02-19,78404,78779,76383,76387,1303207
2016-02-22,76385,77957,75336,77061,849490
2016-02-23,77958,78183,75261,75638,1230407
2016-02-24,75036,76011,74212,74964,881875
2016-02-25,76007,76083,74061,74140,1298723
2016-02-26,73911,75857,73462,74889,1181109
2016-02-29,75258,75633,74510,74889,567041
2016-03-02,77134,80280,76534,80281,2717404
2016-03-03,80879,83124,79455,82378,1792223
2016-03-04,81848,82747,80876,81105,942653
2016-03-07,81403,84024,75561,77211,3822804
2016-03-08,78180,78630,76457,77286,1212340
2016-03-09,77284,77734,76088,76088,938081
2016-03-10,76307,79379,76084,79383,1149569
2016-03-11,78707,79081,77584,78634,693546
2016-03-14,79154,80277,78405,79383,800385
2016-03-15,79753,79902,78630,79083,500106
2016-03-16,78928,82074,78703,80506,1013365
2016-03-17,80876,81476,79753,80132,623805
2016-03-18,80501,81176,79827,81180,734803
2016-03-21,81327,81701,80354,80805,689352
2016-03-22,81252,81252,79979,80805,690246
2016-03-23,80953,81552,80204,80281,701044
2016-03-24,80351,80877,79528,79533,762075
2016-03-25,79680,81102,79455,79757,869331
2016-03-28,80577,80577,78929,79009,912787
2016-03-29,78779,82598,78256,82004,2401898
2016-03-30,82973,83048,81551,82154,895753
2016-03-31,82373,82823,81699,82228,641097
2016-04-01,82149,86416,81925,85673,1938763
2016-04-04,86268,89489,86043,88370,1752256
2016-04-05,88668,89865,87619,89119,982611
2016-04-06,90162,91360,82523,82603,5610982
2016-04-07,83571,87764,83346,85299,4451069
2016-04-08,85445,86268,82450,83053,1979602
2016-04-11,83274,84548,80203,80805,1717456
2016-04-12,79902,81624,79828,80431,973591
2016-04-14,81702,82750,80429,82378,1076589
2016-04-15,82374,82748,81026,81031,754022
2016-04-18,80202,80727,78180,78559,1301715
2016-04-19,78629,80727,77281,79383,1423054
2016-04-20,79079,79679,77506,77511,1017213
2016-04-21,77508,78032,75187,76612,1546089
2016-04-22,76682,76980,75483,75788,781333
2016-04-25,75633,76306,75484,75937,512881
2016-04-26,76759,79229,76684,77659,1039894
2016-04-27,77883,77958,76088,76088,810458
2016-04-28,75782,76533,75258,75413,812575
2016-04-29,75259,76009,75034,75339,542900
2016-05-02,75034,75708,74211,74216,928476
2016-05-03,73690,75412,73690,74590,830305
2016-05-04,74363,74888,73464,74066,618998
2016-05-09,73838,74737,73541,73541,523198
2016-05-10,73761,75484,73536,74889,726124
2016-05-11,75258,75708,74585,74889,499511
2016-05-12,74734,75259,74360,75189,415535
2016-05-13,74135,75560,73911,74889,793677
2016-05-16,74888,75037,73840,74066,571335
2016-05-17,74135,74284,71139,71219,1483554
2016-05-18,70767,70841,67470,67550,1973675
2016-05-19,67395,75857,66272,69497,5070134
2016-05-20,69271,71368,68372,70321,1336446
2016-05-23,71438,72337,70465,70470,905095
2016-05-24,69870,71068,69721,69722,536466
2016-05-25,70918,74663,70618,73991,1948917
2016-05-26,74737,74812,71369,71369,971903
2016-05-27,71816,73389,71142,72418,622816
2016-05-30,73686,73986,72713,72718,577032
2016-05-31,72638,74436,72188,74216,1174065
2016-06-01,74362,75636,73762,73915,675934
2016-06-02,73838,74213,72866,73541,478505
2016-06-03,73985,74136,72712,72792,509693
2016-06-07,72788,73387,72413,72792,535888
2016-06-08,72938,73088,71815,72044,673244
2016-06-09,72491,73689,72265,73541,952114
2016-06-10,73687,73836,72937,73616,462435
2016-06-13,72790,73314,71967,71968,583001
2016-06-14,71514,72339,70766,71219,579480
2016-06-15,71294,71593,70469,70771,510106
2016-06-16,70991,72413,70466,70546,638850
2016-06-17,71143,71443,69644,69797,588515
2016-06-20,70994,71443,70618,70771,382966
2016-06-21,71139,71439,70165,71144,489977
2016-06-22,71216,74063,70918,71968,1078816
2016-06-23,71664,72636,71065,71219,606557
2016-06-24,72416,72491,66349,68224,2500177
2016-06-27,66420,69341,65971,68972,1116338
2016-06-28,68743,70765,68443,70470,706024
2016-06-29,71140,71888,70690,70695,588263
2016-06-30,71517,72790,70918,71968,602157
2016-07-01,72790,74589,72641,73991,1327993
2016-07-04,74588,76086,74286,74440,1107218
2016-07-05,75186,77433,74513,77061,1443917
2016-07-06,76457,76907,73911,74216,1280204
2016-07-07,75038,75861,74737,75039,697805
2016-07-08,75782,75782,74060,74814,533197
2016-07-11,75336,75486,74513,75039,348064
2016-07-12,74809,75484,74210,74364,416246
2016-07-13,74885,75109,74284,74814,405154
2016-07-14,74811,75562,74212,74964,529917
2016-07-15,75562,75710,74811,74964,484634
2016-07-18,75258,75332,74284,74364,361396
2016-07-19,74585,75034,74286,74889,366973
2016-07-20,75034,76981,74810,75937,899545
2016-07-21,76757,79379,76233,79383,2170441
2016-07-22,79679,79979,77883,78109,805132
2016-07-25,78631,79154,77656,77960,543155
2016-07-26,77655,78329,77581,77810,453560
2016-07-27,77879,78254,76457,76462,723745
2016-07-28,76460,77659,76460,77136,410603
2016-07-29,77506,78855,77357,77960,669679
2016-08-01,78479,78630,76084,76238,669070
2016-08-02,76386,77060,76086,76687,349508
2016-08-03,76982,77056,75859,76462,303989
2016-08-04,76532,77881,76532,77885,466920
2016-08-05,78258,78408,77285,77736,389888
2016-08-08,78183,79756,77733,79757,994629
2016-08-09,79604,81253,79231,80206,858952
2016-08-10,81101,84845,80952,84251,2704591
2016-08-11,84919,85743,83720,84624,1128313
2016-08-12,84919,84993,83421,84624,814537
2016-08-16,84696,85519,84247,84251,704124
2016-08-17,83647,85668,81550,85299,1185431
2016-08-18,88739,89114,84843,84849,1897632
2016-08-19,84920,86941,84246,85299,964822
2016-08-22,86119,86119,82600,82977,1023430
2016-08-23,82449,83947,81775,82004,692841
2016-08-24,82300,83423,81251,83128,548084
2016-08-25,83872,84397,82452,82452,455322
2016-08-26,82526,82901,81404,81854,400007
2016-08-29,81553,81702,79006,79308,1014567
2016-08-30,79977,81025,79303,79383,493152
2016-08-31,79528,80576,79379,79982,517456
2016-09-01,80502,82000,79977,82004,510657
2016-09-02,82149,82597,81251,81704,377232
2016-09-05,82150,82673,81773,82079,311369
2016-09-06,82374,84620,82074,83652,661801
2016-09-07,84472,84772,82524,82902,533066
2016-09-08,82899,82899,80576,81630,1041421
2016-09-09,81027,82300,79753,81630,503691
2016-09-12,79679,81549,79679,80132,383815
2016-09-13,81175,81550,80652,81031,381982
2016-09-19,80878,81403,80205,80206,371038
2016-09-20,79976,82299,79976,82228,418126
2016-09-21,82303,83273,81927,82304,368285
2016-09-22,82898,83497,82448,82603,387515
2016-09-23,82823,83122,82297,82603,308400
2016-09-26,82747,83273,82150,82154,313379
2016-09-27,81851,82226,81253,81779,375998
2016-09-28,82227,82227,81328,81405,278448
2016-09-29,81552,81851,80879,80880,331591
2016-09-30,80954,81927,79006,79682,794114
2016-10-04,80577,81775,80052,80956,638275
2016-10-05,80202,80802,79079,79458,672882
2016-10-06,79004,80800,79004,79383,485875
2016-10-07,80055,80953,79382,79832,461972
2016-10-10,79454,79903,79079,79458,294542
2016-10-11,78854,79454,76833,76837,894691
2016-10-12,76382,77582,76382,76462,470215
2016-10-13,77056,78778,76307,76462,632715
2016-10-14,76832,77130,76231,76761,331870
2016-10-17,77132,77206,74810,74889,618950
2016-10-18,76533,80128,75934,80132,1367153
2016-10-19,80578,82301,79005,80206,916367
2016-10-20,80054,80579,78481,78634,407416
2016-10-21,79077,80427,78704,79383,374730
2016-10-24,79602,80350,77954,78034,387066
2016-10-25,78031,78856,76833,77659,404089
2016-10-26,76981,79679,76907,79009,511420
2016-10-27,79003,80127,78553,80056,454541
2016-10-28,80055,80354,78259,78260,348643
2016-10-31,77805,80276,77656,79533,730839
2016-11-01,79379,80052,79229,79458,319916
2016-11-02,79529,80354,78856,79233,574100
2016-11-03,79303,81624,79078,80656,704411
2016-11-04,81102,81776,80129,80206,475290
2016-11-07,80726,81251,79827,81031,414748
2016-11-08,81551,81551,80503,80805,370037
2016-11-09,81175,81326,73836,76387,3002021
2016-11-10,79979,80802,79154,79908,1239762
2016-11-11,79903,79976,78329,78334,719684
2016-11-14,78704,79227,77730,77810,475976
2016-11-15,77508,78407,77060,77061,431005
2016-11-16,77359,79455,77135,78708,612872
2016-11-17,79002,79379,77805,77810,312181
2016-11-18,78554,78928,77506,77511,385739
2016-11-21,77883,77883,76908,77061,299083
2016-11-22,77284,77883,76535,77061,327141
2016-11-23,77059,77508,76759,77136,280285
2016-11-24,77132,78105,76532,77286,355121
2016-11-25,77131,78180,77131,77885,216202
2016-11-28,78257,78332,77060,77061,316281
2016-11-29,76910,77583,76759,77136,282878
2016-11-30,77210,77359,76687,76687,377091
2016-12-01,76532,77057,75708,75937,451334
2016-12-02,75936,76086,74513,74590,592907
