날짜,open,high,low,close,volume
2023-11-07,49227,49227,49222,49222,23291
2023-11-08,49237,49241,49237,49241,18280
2023-11-09,49241,49251,49241,49251,19975
2023-11-10,49251,49266,49251,49266,9154
2023-11-13,49266,49271,49266,49271,4693
2023-11-14,49271,49281,49271,49281,1563
2023-11-15,49291,49291,49281,49286,12209
2023-11-16,49296,49305,49296,49305,5356
2023-11-17,49305,49315,49305,49315,13062
2023-11-20,49330,49330,49315,49320,9001
2023-11-21,49325,49330,49325,49330,4456
2023-11-22,49325,49335,49325,49335,2893
2023-11-23,49330,49360,49330,49355,14721
2023-11-24,49360,49369,49360,49369,8314
2023-11-27,49369,49374,49369,49374,45335
2023-11-28,49379,49379,49374,49379,14076
2023-11-29,49384,49389,49384,49389,25623
2023-11-30,49384,49409,49384,49409,22716
2023-12-01,49394,49419,49394,49419,14829
2023-12-04,49419,49424,49419,49424,12911
2023-12-05,49428,49433,49428,49433,7982
2023-12-06,49438,49438,49433,49438,13877
2023-12-07,49438,49458,49438,49458,18828
2023-12-08,49463,49463,49458,49463,18586
2023-12-11,49468,49468,49463,49468,12856
2023-12-12,49473,49478,49473,49478,14272
2023-12-13,49483,49483,49478,49483,6110
2023-12-14,49478,49502,49478,49502,18878
2023-12-15,49502,49512,49502,49512,27885
2023-12-18,49512,49517,49512,49517,19877
2023-12-19,49517,49522,49517,49522,21465
2023-12-20,49527,49532,49527,49532,27050
2023-12-21,49532,49561,49532,49556,21311
2023-12-22,49566,49566,49561,49566,20794
2023-12-26,49566,49571,49566,49571,38603
2023-12-27,49571,49601,49571,49601,30119
2023-12-28,49606,51525,49606,49620,75161
2024-01-02,49606,49615,49606,49615,90824
2024-01-03,49611,49620,49611,49620,56649
2024-01-04,49625,49640,49625,49640,33502
2024-01-05,49645,49645,49640,49645,24558
2024-01-08,49650,49650,49645,49650,44929
2024-01-09,49650,49660,49650,49660,41379
2024-01-10,49660,49665,49660,49660,19519
2024-01-11,49665,49684,49665,49684,55026
2024-01-12,49684,49689,49684,49689,40144
2024-01-15,49694,49699,49694,49699,123179
2024-01-16,49699,49704,49699,49704,111236
2024-01-17,49704,49709,49704,49709,46475
2024-01-18,49709,49734,49709,49729,71667
2024-01-19,49729,49739,49729,49739,41979
2024-01-22,49739,49743,49739,49743,50604
2024-01-23,49743,49748,49743,49748,45464
2024-01-24,49748,49753,49748,49753,63102
2024-01-25,49758,49773,49758,49773,46424
2024-01-26,49773,49778,49773,49778,45763
2024-01-29,49778,49783,49778,49783,43423
2024-01-30,49788,49788,49783,49788,75084
2024-01-31,49788,49793,49788,49793,99992
2024-02-01,49798,49812,49798,49812,133655
2024-02-02,49812,49817,49812,49817,195369
2024-02-05,49817,49822,49817,49822,95172
2024-02-06,49827,49827,49822,49827,66906
2024-02-07,49852,49857,49852,49857,147434
2024-02-08,49862,49866,49857,49862,275651
2024-02-13,49871,49871,49862,49866,127233
2024-02-14,49866,49876,49866,49876,117465
2024-02-15,49881,49891,49881,49891,94411
2024-02-16,49896,49896,49891,49896,103700
2024-02-19,49896,49906,49896,49906,117696
2024-02-20,49906,49911,49906,49911,96299
2024-02-21,49911,49916,49911,49916,109630
2024-02-22,49916,49935,49916,49935,91781
2024-02-23,49935,49940,49935,49940,107793
2024-02-26,49940,49945,49940,49945,99762
2024-02-27,49950,49950,49945,49945,141944
2024-02-28,49970,49975,49970,49975,160350
2024-02-29,49980,49985,49975,49980,345394
2024-03-04,49985,49985,49980,49985,117470
2024-03-05,49985,49990,49985,49990,144490
2024-03-06,49990,49994,49990,49994,84234
2024-03-07,49999,50014,49999,50014,119381
2024-03-08,50014,50019,50014,50019,126351
2024-03-11,50019,50029,50019,50024,224083
2024-03-12,50024,50034,50024,50034,90603
2024-03-13,50034,50039,50034,50039,150562
2024-03-14,50044,50058,50044,50058,91099
2024-03-15,50058,50063,50058,50063,159098
2024-03-18,50063,50068,50063,50068,78838
2024-03-19,50068,50073,50068,50073,95804
2024-03-20,50073,50078,50073,50073,124803
2024-03-21,50088,50098,50088,50098,150481
2024-03-22,50098,50103,50098,50103,156834
2024-03-25,50103,50108,50103,50108,147184
2024-03-26,50108,50113,50108,50113,108302
2024-03-27,50113,50117,50113,50117,144046
2024-03-28,50132,50137,50132,50137,254430
2024-03-29,50142,50147,50137,50147,201519
2024-04-01,50142,50147,50142,50147,172226
2024-04-02,50147,50152,50147,50152,201981
2024-04-03,50157,50162,50157,50162,160420
2024-04-04,50172,50177,50172,50177,125105
2024-04-05,50177,50181,50177,50181,182500
2024-04-08,50181,50191,50181,50191,123921
2024-04-09,50191,50201,50191,50201,97483
2024-04-11,50211,50216,50211,50216,156939
2024-04-12,50221,50221,50216,50221,140957
2024-04-15,50221,50226,50221,50226,203771
2024-04-16,50231,50231,50226,50231,163678
2024-04-17,50231,50240,50231,50240,164400
2024-04-18,50245,50255,50245,50255,231970
2024-04-19,50255,50265,50255,50265,171231
2024-04-22,50265,50270,50260,50260,148051
2024-04-23,50265,50270,50265,50265,148186
2024-04-24,50265,50280,50206,50275,232202
2024-04-25,50290,50300,50290,50295,577220
2024-04-26,50300,50304,50300,50304,146769
2024-04-29,50309,50314,50304,50314,168938
2024-04-30,50314,50319,50314,50319,169963
2024-05-02,50339,50344,50339,50344,284846
2024-05-03,50344,50349,50339,50344,184215
2024-05-07,50344,50354,50339,50354,235475
2024-05-08,50354,50359,50349,50354,138645
2024-05-09,50359,50373,50359,50368,115140
2024-05-10,50368,50378,50368,50378,120482
2024-05-13,50383,50388,50383,50388,139798
2024-05-14,50378,50393,50378,50393,156818
2024-05-16,50398,50413,50398,50413,161216
2024-05-17,50413,50418,50413,50418,247452
2024-05-20,50418,50423,50418,50423,192638
2024-05-21,50423,50428,50423,50423,113539
2024-05-22,50428,50432,50428,50432,168796
2024-05-23,50442,50447,50442,50447,121183
2024-05-24,50428,50452,50428,50452,269357
2024-05-27,50457,50457,50452,50452,313258
2024-05-28,50457,50462,50457,50462,93653
2024-05-29,50467,50467,50462,50467,139248
2024-05-30,50472,50487,50467,50487,185440
2024-05-31,50487,50491,50487,50491,136815
2024-06-03,50482,50491,50482,50491,227772
2024-06-04,50501,50506,50496,50506,456968
2024-06-05,50521,50521,50516,50521,82034
2024-06-07,50521,50526,50521,50526,132543
2024-06-10,50521,50531,50521,50531,120284
2024-06-11,50536,50536,50531,50536,109543
2024-06-12,50531,50541,50531,50541,99514
2024-06-13,50551,50555,50551,50555,112485
2024-06-14,50560,50565,50555,50565,295107
2024-06-17,50555,50570,50555,50570,90763
2024-06-18,50570,50575,50570,50575,72312
2024-06-19,50575,50580,50575,50580,71521
2024-06-20,50590,50600,50575,50595,150980
