날짜,open,high,low,close,volume
2016-01-04,92900,92904,92900,92904,330
2016-01-05,92913,92913,92909,92913,8723
2016-01-06,92918,92918,92913,92918,183
2016-01-07,92928,92933,92928,92928,269
2016-01-08,92928,92938,92928,92933,793
2016-01-11,92933,92938,92933,92933,2238
2016-01-12,92938,92942,92938,92942,7510
2016-01-13,92942,92942,92938,92938,979
2016-01-14,92952,92956,92952,92952,2291
2016-01-15,92956,92961,92956,92956,2634
2016-01-18,92961,92961,92956,92956,697
2016-01-19,92961,92966,92961,92961,793
2016-01-20,92966,92970,92966,92970,2740
2016-01-21,92980,92984,92980,92980,5252
2016-01-22,92984,92984,92980,92984,4182
2016-01-25,92989,92989,92984,92989,2374
2016-01-26,92989,92994,92984,92984,6610
2016-01-27,92999,92999,92994,92994,5208
2016-01-28,93007,93007,93003,93007,3239
2016-01-29,93007,93011,93003,93003,4159
2016-02-01,93015,93015,93011,93015,18350
2016-02-02,93020,93020,93015,93020,10648
2016-02-03,93025,93025,93020,93020,2711
2016-02-04,93049,93049,93044,93049,1290
2016-02-05,93054,93054,93049,93054,495
2016-02-11,93101,93101,93058,93063,6402
2016-02-12,93015,93068,93015,93063,2228
2016-02-15,93068,93072,93068,93068,20726
2016-02-16,93072,93077,93072,93077,394
2016-02-17,93081,93086,93081,93081,517
2016-02-18,93091,93096,93091,93091,1019
2016-02-19,93091,93096,93091,93091,1622
2016-02-22,93096,93101,93091,93096,1173
2016-02-23,93096,93109,93096,93096,45686
2016-02-24,93106,93114,93096,93096,21488
2016-02-25,93109,93114,93109,93114,393
2016-02-26,93119,93119,93114,93114,1978
2016-02-29,93119,93124,93119,93119,3088
2016-03-02,93124,93128,93124,93128,4267
2016-03-03,93133,93136,93133,93136,4145
2016-03-04,93136,93140,93136,93140,4543
2016-03-07,93140,93145,93140,93140,4619
2016-03-08,93150,93150,93145,93145,1231
2016-03-09,93145,93150,93145,93150,1897
2016-03-10,93160,93165,93160,93165,3332
2016-03-11,93165,93165,93160,93165,1942
2016-03-14,93160,93165,93160,93165,5268
2016-03-15,93165,93170,93165,93165,4051
2016-03-16,93175,93175,93170,93170,1375
2016-03-17,93179,93184,93179,93179,5313
2016-03-18,93179,93184,93179,93184,352
2016-03-21,93184,93189,93184,93189,1842
2016-03-22,93189,93194,93189,93194,1766
2016-03-23,93194,93199,93189,93189,2813
2016-03-24,93203,93206,93203,93203,1155
2016-03-25,93206,93211,93203,93206,5383
2016-03-28,93206,93211,93206,93211,3745
2016-03-29,93215,93220,93211,93215,1158
2016-03-30,93220,93225,93220,93225,1652
2016-03-31,93230,93235,93230,93235,941
2016-04-01,93235,93240,93235,93235,10330
2016-04-04,93235,93240,93235,93240,1751
2016-04-05,93245,93249,93245,93245,563
2016-04-06,93245,93249,93245,93249,1163
2016-04-07,93258,93262,93254,93254,511
2016-04-08,93266,93266,93262,93262,284
2016-04-11,93266,93271,93266,93271,3028
2016-04-12,93276,93276,93271,93271,893
2016-04-14,93281,93286,93281,93281,775
2016-04-15,93235,93291,93235,93286,2849
