날짜,open,high,low,close,volume
2016-01-04,19672,19672,19343,19343,680665
2016-01-05,19377,19539,19343,19460,318053
2016-01-06,19502,19502,19239,19343,457527
2016-01-07,19343,19377,19106,19155,44786
2016-01-08,19036,19313,19001,19275,294938
2016-01-11,19045,19144,18992,19078,170570
2016-01-12,19184,19184,18988,19036,110957
2016-01-13,19144,19318,19111,19270,26659
2016-01-14,19035,19127,18920,19127,239602
2016-01-15,19259,19259,18800,18912,88998
2016-01-18,18728,18920,18656,18887,588108
2016-01-19,18848,18974,18724,18974,325680
2016-01-20,18892,18892,18403,18553,588144
2016-01-21,18553,18682,18496,18504,113938
2016-01-22,18796,18908,18732,18908,128693
2016-01-25,18908,19094,18899,19035,149506
2016-01-26,18885,18920,18672,18763,70679
2016-01-27,18924,19078,18908,19035,216741
2016-01-28,18887,19082,18887,19078,95659
2016-01-29,19009,19200,18899,19200,41508
2016-02-01,19200,19291,19148,19214,21516
2016-02-02,19115,19228,19082,19106,45333
2016-02-03,18892,18899,18788,18896,14673
2016-02-04,19045,19244,19005,19244,63626
2016-02-05,19191,19323,19191,19275,35710
2016-02-11,18844,18852,18714,18763,240970
2016-02-12,18682,18736,18486,18580,1252602
2016-02-15,18788,18896,18763,18848,71182
2016-02-16,18872,19176,18872,19136,33899
2016-02-17,19106,19248,19070,19163,326509
2016-02-18,19447,19447,19282,19327,77055
2016-02-19,19303,19365,19282,19347,24186
2016-02-22,19299,19447,19299,19391,5898
2016-02-23,19493,19493,19356,19377,49741
2016-02-24,19339,19451,19308,19386,7907
2016-02-25,19490,19543,19318,19393,32775
2016-02-26,19493,19497,19402,19447,438086
2016-02-29,19361,19497,19361,19377,417233
2016-03-02,19656,19721,19648,19695,328805
2016-03-03,19754,19775,19721,19775,729209
2016-03-04,19747,19826,19739,19779,171327
2016-03-07,19850,19850,19802,19815,309591
2016-03-08,19832,19832,19614,19682,933916
2016-03-09,19628,19739,19607,19739,1206469
2016-03-10,19798,20039,19787,19943,668227
2016-03-11,19934,20024,19934,19972,290638
2016-03-14,20086,20086,19965,19965,20305
2016-03-15,19969,20034,19898,19960,223585
2016-03-16,19986,20106,19976,20008,17636
2016-03-17,20103,20294,20103,20106,368421
2016-03-18,20173,20186,20099,20109,292596
2016-03-21,20214,20260,20059,20129,77452
2016-03-22,20181,20202,20119,20200,480372
2016-03-23,20200,20290,20164,20186,7902
2016-03-24,20152,20200,20073,20111,236788
2016-03-25,20142,20152,20089,20103,97027
2016-03-28,20129,20200,20109,20169,41484
2016-03-29,20142,20263,20142,20219,2139
2016-03-30,20326,20403,20326,20353,146446
2016-03-31,20383,20383,20195,20304,27244
2016-04-01,20219,20219,19965,19965,202078
2016-04-04,19939,20016,19934,19991,13038
2016-04-05,19932,19934,19815,19836,268036
2016-04-06,19836,19955,19836,19925,37246
2016-04-07,20019,20019,19862,19947,13095
2016-04-08,19807,19928,19739,19921,73067
2016-04-11,19921,19986,19829,19986,90625
2016-04-12,19932,20094,19932,20082,41383
2016-04-14,20375,20494,20294,20476,69350
2016-04-15,20476,20538,20455,20455,72633
2016-04-18,20388,20443,20314,20428,30362
2016-04-19,20455,20528,20423,20432,37026
2016-04-20,20528,20567,20363,20363,85510
2016-04-21,20528,20563,20443,20528,204901
2016-04-22,20482,20510,20438,20468,30571
2016-04-25,20476,20476,20378,20428,26152
2016-04-26,20418,20542,20418,20503,235854
2016-04-27,20494,20518,20476,20494,40502
2016-04-28,20560,20560,20268,20268,51083
2016-04-29,20235,20240,20117,20240,176448
2016-05-02,20131,20131,20040,20051,123261
2016-05-03,20108,20140,20070,20114,101868
2016-05-04,19997,20056,19950,19986,193548
2016-05-09,20001,20001,19931,19995,58240
2016-05-10,19950,20070,19938,20070,72305
2016-05-11,20040,20065,19924,20013,2484121
2016-05-12,19934,20030,19905,20001,24977
2016-05-13,19981,19981,19787,19837,83103
2016-05-16,19794,19910,19784,19869,66185
2016-05-17,19885,19885,19809,19874,48481
2016-05-18,19787,19787,19685,19750,18684
2016-05-19,19714,19714,19676,19707,60596
2016-05-20,19667,19739,19667,19710,65945
2016-05-23,19710,19790,19603,19750,47437
2016-05-24,19694,19710,19606,19606,102269
2016-05-25,19747,19924,19747,19892,65224
2016-05-26,19915,19950,19842,19864,38558
2016-05-27,19888,19955,19881,19950,58464
2016-05-30,19955,19965,19830,19938,11050
2016-05-31,19816,20131,19812,20131,110898
2016-06-01,20001,20096,19997,20065,98215
2016-06-02,20083,20127,20060,20109,16783
2016-06-03,20156,20180,20109,20145,46856
2016-06-07,20202,20427,20202,20417,57621
2016-06-08,20431,20612,20427,20612,841145
2016-06-09,20637,20733,20518,20575,335360
2016-06-10,20575,20589,20526,20543,505561
2016-06-13,20365,20384,20117,20117,232738
2016-06-14,20108,20140,20001,20065,27772
2016-06-15,20040,20056,20001,20035,206336
2016-06-16,20063,20070,19809,19888,226853
2016-06-17,20056,20065,19901,19934,72562
2016-06-20,20219,20224,20101,20199,419468
2016-06-21,20202,20214,20109,20199,30500
2016-06-22,20264,20365,20251,20294,135954
2016-06-23,20332,20332,20272,20320,146511
2016-06-24,20480,20480,19490,19655,1676793
2016-06-27,19631,19730,19552,19730,307380
2016-06-28,19559,19809,19559,19784,263172
2016-06-29,19885,20109,19874,19986,215818
2016-06-30,20104,20189,19997,20189,101786
2016-07-01,20189,20391,20189,20315,104785
2016-07-04,20315,20409,20286,20384,46974
2016-07-05,20384,20384,20310,20350,240977
2016-07-06,20231,20255,19869,19960,218681
2016-07-07,20063,20206,20020,20158,78913
2016-07-08,20158,20206,20035,20096,116053
2016-07-11,20214,20422,20214,20365,41225
2016-07-12,20401,20486,20350,20373,37610
2016-07-13,20529,20605,20431,20503,1016124
2016-07-14,20518,20575,20472,20543,103812
2016-07-15,20662,20729,20637,20646,184189
2016-07-18,20666,20724,20646,20696,98120
2016-07-19,20700,20700,20628,20662,96876
2016-07-20,20662,20662,20560,20609,116161
2016-07-21,20688,20688,20609,20655,47500
2016-07-22,20564,20651,20564,20612,55771
2016-07-25,20651,20724,20612,20651,50598
2016-07-26,20637,20828,20637,20828,289201
2016-07-27,20828,20866,20799,20810,54527
2016-07-28,20810,20836,20708,20747,92924
2016-07-29,20747,20882,20729,20763,109717
2016-08-01,20803,20931,20803,20915,70485
2016-08-02,20915,20915,20757,20763,61062
2016-08-03,20585,20609,20490,20490,133716
2016-08-04,20602,20621,20522,20529,103892
2016-08-05,20598,20772,20598,20763,80209
2016-08-08,20915,20956,20806,20915,49948
2016-08-09,20923,21120,20923,21104,121611
2016-08-10,21036,21111,21013,21013,415386
2016-08-11,21013,21045,20956,21013,45525
2016-08-12,21116,21235,21070,21116,14724
2016-08-16,21205,21247,21116,21116,55746
2016-08-17,21116,21116,21000,21070,46445
2016-08-18,21108,21240,21070,21231,19247
2016-08-19,21247,21296,21214,21275,45119
2016-08-22,21275,21275,21161,21161,55848
2016-08-23,21173,21288,21173,21271,65138
2016-08-24,21271,21271,21161,21182,36668
2016-08-25,21186,21224,21111,21191,19720
2016-08-26,21099,21132,21017,21123,48926
2016-08-29,20969,21148,20969,21128,5814
2016-08-30,21283,21319,21191,21210,30051
2016-08-31,21210,21224,21108,21145,36453
