날짜,open,high,low,close,volume
2022-09-27,7644,7644,7580,7599,194910
2022-09-28,7569,7590,7557,7569,188395
2022-09-29,7740,7740,7670,7684,338551
2022-09-30,7599,7641,7569,7612,465869
2022-10-04,7735,7735,7678,7709,529137
2022-10-05,7806,7806,7740,7740,573989
2022-10-06,7812,7838,7705,7713,492583
2022-10-07,7674,7703,7638,7647,412736
2022-10-11,7594,7684,7576,7599,645638
2022-10-12,7658,7658,7587,7604,604759
2022-10-13,7612,7612,7540,7552,429272
2022-10-14,7771,7881,7756,7881,478324
2022-10-17,7709,7771,7689,7768,405671
2022-10-18,7858,7932,7848,7855,229923
2022-10-19,7895,7939,7830,7849,568317
2022-10-20,7866,7903,7812,7852,311281
2022-10-21,7871,7892,7816,7892,679251
2022-10-24,8037,8081,7978,7999,475286
2022-10-25,8112,8163,8084,8135,440231
2022-10-26,8141,8163,8094,8112,570609
2022-10-27,8112,8212,8112,8170,467864
2022-10-28,8159,8170,8112,8130,586284
2022-10-31,8313,8313,8260,8272,413819
2022-11-01,8260,8342,8260,8297,458472
2022-11-02,8260,8260,8221,8233,623991
2022-11-03,8152,8156,8109,8138,578489
2022-11-04,8156,8156,8081,8123,389147
2022-11-07,8123,8123,8055,8081,32810
2022-11-08,8135,8135,8037,8055,45357
2022-11-09,8094,8094,7934,7978,58995
2022-11-10,8058,8058,7854,7942,22882
2022-11-11,8170,8170,7849,7914,69639
2022-11-14,7902,7902,7750,7828,41998
2022-11-15,7831,7831,7767,7783,26684
2022-11-16,7791,7846,7770,7811,24407
2022-11-17,7907,7927,7851,7927,39022
2022-11-18,7978,7978,7878,7902,21971
2022-11-21,7954,8031,7922,8023,130032
2022-11-22,8019,8076,8009,8045,66553
2022-11-23,8152,8152,8058,8081,61754
2022-11-24,8045,8051,7974,7988,49465
2022-11-25,8023,8023,7927,7938,32245
2022-11-28,8011,8041,8002,8041,45734
2022-11-29,8031,8031,7873,7942,58699
2022-11-30,7954,7954,7865,7880,26361
2022-12-01,7974,7974,7878,7934,23790
2022-12-02,7934,7934,7854,7898,16220
2022-12-05,7978,7978,7845,7854,17989
2022-12-06,7854,7902,7807,7902,14587
2022-12-07,7888,7888,7810,7865,25443
2022-12-08,7865,7873,7814,7814,45883
2022-12-09,7902,7902,7742,7807,180382
2022-12-12,7827,7827,7696,7773,65533
2022-12-13,7827,7840,7762,7762,73828
2022-12-14,7746,7817,7746,7777,74037
2022-12-15,7769,7831,7769,7827,6285
2022-12-16,7754,7790,7706,7733,87984
2022-12-19,7746,7746,7616,7624,92882
2022-12-20,7681,7681,7518,7525,136245
2022-12-21,7599,7638,7561,7561,79919
2022-12-22,7638,7653,7565,7594,48517
2022-12-23,7522,7584,7522,7534,80322
2022-12-26,7629,7629,7556,7594,35276
2022-12-27,7619,7619,7539,7552,31849
2022-12-28,7547,7566,7498,7532,33696
2022-12-29,7528,7528,7439,7466,40285
2023-01-02,7671,7671,7498,7532,164928
2023-01-03,7557,7588,7489,7562,264239
2023-01-04,7528,7543,7481,7481,341704
2023-01-05,7525,7525,7462,7477,166831
2023-01-06,7477,7489,7430,7489,420836
2023-01-09,7595,7595,7416,7425,163016
2023-01-10,7515,7515,7324,7358,129259
2023-01-11,7373,7469,7373,7435,126295
2023-01-12,7481,7489,7416,7469,137680
2023-01-13,7481,7481,7435,7474,236792
2023-01-16,7489,7489,7451,7474,233883
2023-01-17,7466,7498,7455,7457,276763
2023-01-18,7455,7498,7400,7451,196834
2023-01-19,7326,7329,7264,7268,395971
2023-01-20,7264,7290,7246,7286,215097
2023-01-25,7362,7362,7273,7295,208544
2023-01-26,7326,7326,7283,7311,197335
2023-01-27,7348,7355,7311,7355,280513
2023-01-30,7367,7367,7290,7290,257481
2023-01-31,7319,7326,7283,7326,193285
2023-02-01,7367,7369,7315,7326,240266
2023-02-02,7470,7470,7283,7304,248420
2023-02-03,7304,7326,7286,7315,267218
2023-02-06,7359,7444,7348,7436,260915
2023-02-07,7436,7478,7436,7478,240377
2023-02-08,7507,7520,7470,7512,252278
2023-02-09,7507,7536,7466,7523,257723
2023-02-10,7503,7503,7436,7478,619113
2023-02-13,7482,7597,7478,7589,765512
2023-02-14,7627,7652,7607,7639,185628
2023-02-15,7631,7696,7631,7680,62132
2023-02-16,7742,7742,7661,7684,104359
2023-02-17,7649,7709,7597,7684,46674
2023-02-20,7693,7721,7684,7703,397304
2023-02-21,7703,7703,7669,7689,259029
2023-02-22,7684,7696,7661,7673,243914
2023-02-23,7706,7706,7617,7643,232477
2023-02-24,7678,7678,7636,7678,268676
2023-02-27,7838,7838,7694,7763,209399
2023-02-28,7763,7853,7738,7812,241026
2023-03-02,7808,7808,7645,7669,292038
2023-03-03,7678,7714,7617,7631,223679
2023-03-06,7710,7714,7673,7694,334915
2023-03-07,7704,7738,7631,7734,307127
2023-03-08,7742,7750,7701,7734,208787
2023-03-09,7734,7742,7694,7742,277479
2023-03-10,7742,7742,7589,7597,430552
2023-03-13,7534,7597,7526,7534,302871
2023-03-14,7534,7534,7416,7485,430512
2023-03-15,7681,7681,7477,7526,381550
2023-03-16,7526,7526,7485,7522,270257
2023-03-17,7559,7559,7469,7498,284042
2023-03-20,7498,7498,7439,7439,263512
2023-03-21,7534,7549,7443,7549,305069
2023-03-22,7559,7597,7559,7592,296868
2023-03-23,7582,7582,7361,7384,290092
2023-03-24,7222,7421,7222,7416,290632
2023-03-27,7536,7545,7511,7541,203494
2023-03-28,7578,7578,7522,7554,175946
2023-03-29,7563,7611,7545,7611,254351
2023-03-30,7646,7653,7597,7611,348149
