날짜,open,high,low,close,volume
2023-10-05,9428,9458,9154,9179,193020
2023-10-06,9208,9278,8984,9084,190349
2023-10-10,9203,9413,9044,9124,160236
2023-10-11,9248,9477,9248,9378,157259
2023-10-12,9448,9458,9254,9324,278730
2023-10-13,9318,9318,9034,9114,162796
2023-10-16,9069,9283,9034,9134,138913
2023-10-17,9153,9293,9059,9069,136501
2023-10-18,9138,9138,8989,9029,122256
2023-10-19,8888,8973,8714,8769,239868
2023-10-20,8655,8739,8545,8660,136293
2023-10-23,8654,8769,8485,8515,119984
2023-10-24,8535,8595,8285,8595,126814
2023-10-25,8664,8973,8634,8854,159124
2023-10-26,8714,8864,8540,8605,182626
2023-10-27,8659,8779,8455,8505,145785
2023-10-30,8544,8614,8420,8455,143929
2023-10-31,8500,8525,8086,8136,173965
2023-11-01,8145,8300,8111,8141,132709
2023-11-02,8315,8434,8315,8360,143700
2023-11-03,8500,8634,8375,8565,125685
2023-11-06,8799,9009,8619,9009,156829
2023-11-07,8983,8998,8749,8934,146373
2023-11-08,9039,9039,8605,8625,123348
2023-11-09,8604,8604,8365,8470,109486
2023-11-10,8454,8454,8345,8445,952296
2023-11-13,8569,8569,8195,8265,94242
2023-11-14,8325,8369,8265,8360,945673
2023-11-15,8625,8745,8450,8745,2089220
2023-11-16,8799,8819,8574,8819,117991
2023-11-17,8859,8859,8635,8670,115458
2023-11-20,8669,9123,8669,9094,3011820
2023-11-21,9163,9163,9014,9119,144861
2023-11-22,9133,9437,9133,9363,190892
2023-11-23,9383,9453,9239,9284,138535
2023-11-24,8958,9283,8814,8839,303562
2023-11-27,8849,9019,8784,9019,213814
2023-11-28,9098,9512,9038,9388,292031
2023-11-29,9567,9567,9283,9363,236787
2023-11-30,9473,9502,9258,9493,163067
2023-12-01,9553,9652,9513,9608,282212
2023-12-04,9648,9787,9648,9688,253960
2023-12-05,9652,9742,9468,9468,195629
2023-12-06,9472,9517,9368,9433,172761
2023-12-07,9373,9373,9274,9289,155025
2023-12-08,9323,9363,9254,9294,163970
2023-12-11,9293,9303,9134,9234,170630
2023-12-12,9313,9447,9213,9433,171317
2023-12-13,9333,9393,9264,9294,199976
2023-12-14,9368,9452,9293,9423,169677
2023-12-15,9423,9577,9423,9518,162189
2023-12-18,9568,9568,9234,9294,227924
2023-12-19,9343,9343,9169,9184,195283
2023-12-20,9209,9323,9209,9279,202246
2023-12-21,9268,9268,8994,9059,247158
2023-12-22,9009,9148,9009,9084,206366
2023-12-26,9178,9178,9029,9084,175410
2023-12-27,9009,9284,9009,9284,169569
2023-12-28,9283,9557,9283,9493,228245
2024-01-02,9493,9542,9428,9533,261597
2024-01-03,9433,9433,9199,9209,193344
2024-01-04,9209,9274,9154,9274,153205
2024-01-05,9308,9308,9084,9144,159026
2024-01-08,9144,9253,9119,9164,172970
2024-01-09,9273,9273,9004,9009,184795
2024-01-10,9108,9108,8904,8994,144372
2024-01-11,9103,9103,8804,8824,283688
2024-01-12,8784,8898,8784,8814,177482
2024-01-15,8819,9009,8789,9009,193978
2024-01-16,9044,9044,8710,8735,298129
2024-01-17,8674,8734,8455,8475,205391
2024-01-18,8480,8649,8460,8515,183359
2024-01-19,8654,8884,8614,8884,310407
2024-01-22,9083,9083,8864,8934,160990
2024-01-23,9018,9023,8819,8869,159890
2024-01-24,8934,8934,8635,8750,150131
2024-01-25,8824,8883,8634,8854,148157
2024-01-26,8854,8978,8794,8864,183444
2024-01-29,8974,8974,8730,8755,152520
