날짜,open,high,low,close,volume
2016-01-04,19469,19469,19095,19095,2289017
2016-01-05,19087,19276,19084,19216,2467240
2016-01-06,19216,19226,18976,19095,1548802
2016-01-07,19043,19103,18853,18881,3183306
2016-01-08,18779,19038,18735,19018,1929913
2016-01-11,18771,18881,18735,18812,1767003
2016-01-12,18916,18927,18722,18758,564458
2016-01-13,18868,19069,18848,19048,1033901
2016-01-14,18788,18860,18659,18860,2794857
2016-01-15,19004,19033,18555,18662,1806773
2016-01-18,18394,18666,18391,18630,1247791
2016-01-19,18630,18726,18475,18726,1532582
2016-01-20,18652,18652,18164,18284,5016983
2016-01-21,18319,18442,18244,18255,2166900
2016-01-22,18451,18648,18451,18648,1467685
2016-01-25,18718,18855,18652,18751,2025174
2016-01-26,18662,18662,18407,18540,1935754
2016-01-27,18679,18817,18644,18779,889784
2016-01-28,18643,18828,18567,18804,1198423
2016-01-29,18743,18848,18629,18848,1459229
2016-02-01,18928,19056,18899,18968,1375694
2016-02-02,18903,18965,18825,18855,1161093
2016-02-03,18638,18654,18531,18651,1276441
2016-02-04,18767,18984,18739,18984,1684246
2016-02-05,18919,19061,18919,19011,1242017
2016-02-11,18583,18624,18454,18493,3320002
2016-02-12,18414,18482,18241,18347,1538112
2016-02-15,18580,18661,18526,18615,1726729
2016-02-16,18658,18924,18631,18899,2014522
2016-02-17,18825,19002,18821,18919,1583244
2016-02-18,19152,19160,19052,19100,1931585
2016-02-19,19056,19135,19039,19108,1649579
2016-02-22,19066,19210,19039,19139,1863333
2016-02-23,19218,19251,19100,19147,1426760
2016-02-24,19122,19202,19049,19113,1100259
2016-02-25,19162,19303,19084,19179,1822724
2016-02-26,19243,19282,19160,19179,1946547
2016-02-29,19135,19258,19108,19152,1549947
2016-03-02,19396,19478,19392,19428,3694500
2016-03-03,19512,19525,19467,19521,2975835
2016-03-04,19521,19572,19488,19517,3296233
2016-03-07,19569,19601,19546,19561,1832746
2016-03-08,19587,19601,19358,19405,2575167
2016-03-09,19392,19492,19353,19492,2983013
2016-03-10,19557,19776,19525,19652,2895081
2016-03-11,19689,19772,19673,19721,1635806
2016-03-14,19776,19837,19709,19734,3193619
2016-03-15,19724,19778,19641,19709,2877452
2016-03-16,19760,19844,19701,19760,2611264
2016-03-17,19832,20030,19832,19844,4158976
2016-03-18,19931,19944,19832,19859,1809184
2016-03-21,19912,19999,19788,19852,1829012
2016-03-22,19877,19935,19859,19931,1519682
2016-03-23,19956,20026,19903,19935,2196649
2016-03-24,19866,19935,19796,19866,2488244
2016-03-25,19888,19921,19832,19864,1112528
2016-03-28,19859,19931,19837,19877,1379385
2016-03-29,19880,20006,19873,19965,1668236
2016-03-30,20065,20124,20037,20069,2001611
2016-03-31,20085,20103,19917,19978,987807
2016-04-01,19947,19973,19701,19701,1345878
2016-04-04,19705,19763,19676,19729,1202175
2016-04-05,19679,19689,19554,19569,1642001
2016-04-06,19579,19709,19572,19693,1155139
2016-04-07,19748,19778,19613,19699,956808
2016-04-08,19572,19669,19488,19661,1465031
2016-04-11,19656,19693,19576,19673,851409
2016-04-12,19684,19824,19656,19805,792155
2016-04-14,20179,20236,20060,20217,2733801
2016-04-15,20232,20271,20186,20217,1359992
2016-04-18,20069,20157,20026,20133,811910
2016-04-19,20189,20262,20157,20163,891831
2016-04-20,20236,20311,20095,20095,1406898
2016-04-21,20203,20302,20175,20271,1428944
2016-04-22,20208,20239,20154,20189,592772
2016-04-25,20199,20203,20099,20138,1273470
2016-04-26,20157,20293,20145,20241,1654138
2016-04-27,20217,20289,20208,20232,1708292
2016-04-28,20329,20329,20024,20024,4345932
2016-04-29,20027,20031,19858,19947,2244260
2016-05-02,19892,19902,19785,19788,1409829
2016-05-03,19862,19883,19802,19850,1336195
2016-05-04,19764,19807,19699,19754,1500501
2016-05-09,19761,19776,19673,19721,1069649
2016-05-10,19679,19798,19676,19793,1709979
2016-05-11,19858,19862,19676,19774,2116710
2016-05-12,19702,19776,19644,19745,1495487
2016-05-13,19730,19730,19544,19590,1725429
2016-05-16,19519,19652,19502,19590,500374
2016-05-17,19644,19644,19544,19604,759806
2016-05-18,19568,19568,19396,19509,2765848
2016-05-19,19468,19485,19417,19458,944198
2016-05-20,19440,19498,19400,19436,823846
2016-05-23,19480,19537,19352,19493,807400
2016-05-24,19444,19470,19352,19352,743137
2016-05-25,19498,19656,19470,19617,1022204
2016-05-26,19640,19684,19582,19612,570762
2016-05-27,19622,19710,19608,19693,1039727
2016-05-30,19695,19705,19568,19673,950142
2016-05-31,19661,19820,19553,19816,1571507
2016-06-01,19735,19858,19721,19816,1473098
2016-06-02,19816,19876,19798,19846,1486765
2016-06-03,19883,19923,19843,19887,1243700
2016-06-07,19956,20174,19956,20158,2224846
2016-06-08,20162,20363,20162,20358,3667658
2016-06-09,20355,20493,20263,20342,9079783
2016-06-10,20318,20358,20282,20298,9651411
