날짜,open,high,low,close,volume
2016-01-04,19792,19792,19374,19374,1322607
2016-01-05,19374,19575,19355,19504,2008016
2016-01-06,19510,19510,19263,19381,965907
2016-01-07,19345,19400,19137,19193,1795856
2016-01-08,19076,19341,19030,19299,246377
2016-01-11,19067,19173,19023,19108,951572
2016-01-12,19205,19222,18998,19059,682103
2016-01-13,19149,19341,19140,19306,393310
2016-01-14,19088,19153,18936,19153,2030633
2016-01-15,19278,19324,18832,18922,670441
2016-01-18,18728,18941,18669,18889,200652
2016-01-19,18897,18989,18731,18989,268528
2016-01-20,18926,18926,18425,18555,1104822
2016-01-21,18544,18718,18518,18539,329852
2016-01-22,18731,18930,18731,18930,114860
2016-01-25,18965,19130,18930,19023,396393
2016-01-26,18918,18930,18681,18800,296689
2016-01-27,18961,19100,18930,19062,177124
2016-01-28,18933,19117,18840,19100,774451
2016-01-29,19043,19230,18905,19230,185263
2016-02-01,19225,19345,19169,19266,203134
2016-02-02,19177,19259,19108,19137,830902
2016-02-03,18933,18941,18815,18910,1860486
2016-02-04,19059,19274,19023,19263,307496
2016-02-05,19240,19355,19218,19294,223766
2016-02-11,18893,18897,18745,18790,2106416
2016-02-12,18685,18750,18518,18641,1968761
2016-02-15,18852,18941,18800,18897,816109
2016-02-16,18884,19205,18884,19173,778310
2016-02-17,19108,19287,19108,19173,206236
2016-02-18,19438,19443,19334,19359,130255
2016-02-19,19345,19413,19324,19388,224525
2016-02-22,19347,19492,19334,19427,931933
2016-02-23,19501,19535,19388,19434,144684
2016-02-24,19396,19487,19336,19381,1203673
2016-02-25,19429,19592,19374,19413,106263
2016-02-26,19563,19563,19450,19471,115515
2016-02-29,19413,19544,19396,19462,125434
2016-03-02,19697,19766,19677,19755,959795
2016-03-03,19797,19815,19755,19800,851761
2016-03-04,19804,19864,19779,19815,470126
2016-03-07,19852,19887,19843,19864,446669
2016-03-08,19891,19891,19637,19710,533777
2016-03-09,19677,19788,19646,19788,408082
2016-03-10,19839,20064,19807,19970,524832
2016-03-11,19978,20073,19978,20035,262359
2016-03-14,20121,20132,20006,20006,95893
2016-03-15,20006,20077,19925,20002,201478
2016-03-16,20060,20136,19999,20046,847190
2016-03-17,20136,20332,20136,20166,1184216
2016-03-18,20243,20243,20132,20166,646127
2016-03-21,20260,20296,20100,20162,126538
2016-03-22,20199,20243,20169,20229,152664
2016-03-23,20247,20324,20199,20221,1018836
2016-03-24,20166,20229,20109,20186,410605
2016-03-25,20190,20210,20128,20152,124497
2016-03-28,20162,20234,20136,20173,220175
2016-03-29,20199,20299,20166,20260,102039
2016-03-30,20390,20424,20349,20370,134660
2016-03-31,20390,20401,20221,20345,110523
2016-04-01,20269,20269,19994,19999,6018000
2016-04-04,19990,20035,19958,20014,5098131
2016-04-05,19970,19970,19836,19860,702807
2016-04-06,19860,19990,19847,19978,374730
2016-04-07,20028,20069,19905,19958,156350
2016-04-08,19864,19955,19759,19950,787066
2016-04-11,19945,19982,19864,19965,154392
2016-04-12,19955,20117,19950,20104,137818
2016-04-14,20474,20524,20361,20502,333569
2016-04-15,20555,20567,20490,20505,190570
2016-04-18,20370,20461,20341,20437,101186
2016-04-19,20520,20567,20452,20461,95635
2016-04-20,20527,20604,20409,20409,303038
2016-04-21,20498,20600,20482,20555,305336
2016-04-22,20498,20539,20456,20482,65983
2016-04-25,20490,20502,20390,20441,23970
2016-04-26,20461,20575,20434,20510,823050
2016-04-27,20502,20539,20490,20498,28555
2016-04-28,20613,20613,20321,20338,506092
2016-04-29,20312,20312,20144,20229,798745
2016-05-02,20189,20198,20075,20082,37425
2016-05-03,20148,20176,20085,20144,37365
2016-05-04,20056,20085,19970,20006,919520
2016-05-09,20071,20071,19954,19982,319342
2016-05-10,19970,20082,19960,20082,203840
2016-05-11,20139,20139,19944,20078,621750
2016-05-12,19986,20056,19928,20002,238216
2016-05-13,19994,20002,19813,19844,124412
2016-05-16,19789,19916,19780,19881,172058
2016-05-17,19919,19919,19813,19870,18957
2016-05-18,19834,19834,19657,19739,718745
