날짜,open,high,low,close,volume
2023-05-16,10027,10242,9992,10067,505086
2023-05-17,10142,10177,10092,10142,225499
2023-05-18,10352,10422,10347,10362,215215
2023-05-19,10747,10747,10602,10617,297041
2023-05-22,10602,10602,10392,10437,254061
2023-05-23,10497,10622,10497,10577,265725
2023-05-24,10572,10572,10497,10502,273613
2023-05-25,11142,11286,11142,11251,321654
2023-05-26,11426,11426,11311,11356,211019
2023-05-30,11616,11831,11616,11711,110167
2023-05-31,11681,11931,11626,11926,269854
2023-06-01,11606,11641,11506,11626,415030
2023-06-02,11801,12281,11761,11796,434615
2023-06-05,11686,11686,11581,11606,310412
2023-06-07,11661,11791,11661,11786,351012
2023-06-08,11601,11601,11471,11496,226094
2023-06-09,11841,11841,11546,11701,409716
2023-06-12,11726,11796,11726,11781,245474
2023-06-13,11911,12361,11836,11841,255675
2023-06-14,11921,12001,11921,11976,367131
2023-06-15,12126,12186,12106,12146,324842
2023-06-16,12191,12301,12191,12291,328068
2023-06-19,12291,12291,12156,12216,211015
2023-06-20,12216,12331,12166,12311,362980
2023-06-21,12436,12476,12366,12411,314945
2023-06-22,12141,12241,12061,12141,450621
2023-06-23,12296,12386,12216,12311,285607
2023-06-26,12311,12341,12231,12331,446237
2023-06-27,12206,12206,12066,12116,392471
2023-06-28,12346,12466,12256,12341,328087
2023-06-29,12371,12580,12371,12551,269649
2023-06-30,12551,12551,12391,12416,215863
2023-07-03,12705,12705,12590,12630,221546
2023-07-04,12640,12720,12620,12690,318646
2023-07-05,12615,12800,12615,12735,269827
2023-07-06,12860,12860,12660,12675,283773
2023-07-07,12580,12650,12571,12625,179058
2023-07-10,12675,12675,12541,12561,234606
2023-07-11,12660,12670,12576,12635,243233
2023-07-12,12640,12760,12625,12750,246286
2023-07-13,12890,13110,12820,13075,426152
2023-07-14,13310,13390,13160,13300,406271
2023-07-17,13260,13260,13090,13125,254018
2023-07-18,13290,13375,13280,13300,276486
2023-07-19,13590,13700,13540,13605,370069
2023-07-20,13550,13570,13370,13565,323736
2023-07-21,13280,13295,12990,13285,440693
2023-07-24,13285,13290,13140,13290,226768
2023-07-25,13295,13390,13210,13230,241572
2023-07-26,13245,13410,13035,13160,470006
2023-07-27,13215,13395,13215,13365,266048
2023-07-28,13365,13440,13275,13430,302631
2023-07-31,13760,13760,13595,13610,185578
2023-08-01,13665,13885,13665,13885,425682
2023-08-02,13835,13905,13750,13775,426720
2023-08-03,13550,13550,13250,13360,287765
2023-08-04,13395,13610,13395,13590,231001
2023-08-07,13590,13590,13370,13405,216942
2023-08-08,13455,13490,13390,13430,200139
2023-08-09,13195,13375,13195,13370,311671
2023-08-10,13020,13045,12830,12955,359763
2023-08-11,12925,13070,12925,12980,214549
2023-08-14,12890,12890,12725,12775,317335
2023-08-16,13040,13130,13020,13050,211069
2023-08-17,12835,12880,12775,12865,228111
2023-08-18,12730,12755,12610,12735,283534
2023-08-21,12735,12805,12735,12775,230177
2023-08-22,13260,13290,13170,13225,268445
2023-08-23,13205,13210,13145,13170,262448
2023-08-24,13700,13755,13600,13650,436677
2023-08-25,13085,13085,12990,13050,318923
2023-08-28,13055,13055,12935,13010,251132
2023-08-29,13025,13260,13025,13255,346924
2023-08-30,13545,13755,13545,13700,362845
2023-08-31,13725,13915,13725,13815,288826
2023-09-01,13870,13905,13750,13780,117946
2023-09-04,13780,13795,13685,13760,119223
2023-09-05,13785,13989,13735,13989,219178
2023-09-06,14039,14169,14039,14154,223548
2023-09-07,14029,14214,13989,14064,1018862
2023-09-08,13895,13970,13760,13925,190825
2023-09-11,13885,13989,13845,13940,175524
2023-09-12,14004,14004,13755,13800,106112
2023-09-13,13630,13630,13515,13530,100801
2023-09-14,13680,13760,13635,13760,172029
2023-09-15,13805,13825,13670,13695,153585
2023-09-18,13465,13465,13280,13305,98690
2023-09-19,13300,13300,13190,13260,37533
2023-09-20,13170,13250,13070,13190,1137782
2023-09-21,12990,12990,12890,12890,36249
2023-09-22,12690,12725,12571,12640,115376
2023-09-25,12740,12740,12600,12660,36330
2023-09-26,12735,12745,12640,12650,73585
2023-09-27,12566,12665,12566,12665,105926
2023-10-04,12835,12910,12785,12785,227710
2023-10-05,13025,13075,12930,12965,162754
2023-10-06,12995,13150,12995,13050,144965
2023-10-10,13215,13325,13215,13235,196915
2023-10-11,13360,13380,13270,13340,548448
2023-10-12,13370,13535,13350,13525,205996
2023-10-13,13525,13525,13430,13490,189506
2023-10-16,13325,13325,13155,13240,174590
2023-10-17,13360,13395,13290,13395,194758
2023-10-18,13290,13290,13150,13175,188988
2023-10-19,12965,12965,12755,12785,192887
2023-10-20,12615,12680,12536,12590,217992
2023-10-23,12311,12466,12311,12376,188428
2023-10-24,12890,12890,12481,12685,266157
2023-10-25,12735,12780,12695,12700,162965
2023-10-26,12291,12366,12141,12176,300229
2023-10-27,12041,12176,12041,12141,224150
2023-10-30,12306,12306,12181,12201,198777
2023-10-31,12176,12181,11971,12021,218880
2023-11-01,12026,12176,12026,12171,204535
2023-11-02,12401,12615,12401,12595,1647359
2023-11-03,12840,12840,12685,12740,388084
2023-11-06,12740,12950,12111,12925,584491
2023-11-07,12875,12940,12825,12900,305688
2023-11-08,13090,13090,12900,12955,291584
2023-11-09,12955,13090,12955,13020,274960
2023-11-10,12980,13065,12980,13065,195724
2023-11-13,13320,13350,13140,13220,979355
2023-11-14,13255,13365,13220,13350,1296613
2023-11-15,13570,13630,13540,13575,385360
2023-11-16,13545,13545,13395,13430,265753
2023-11-17,13430,13480,13335,13390,262129
2023-11-20,13410,13465,13340,13350,257141
2023-11-21,13590,13690,13590,13630,283148
2023-11-22,13475,13560,13470,13540,295719
2023-11-23,13525,13595,13485,13490,337350
2023-11-24,13465,13620,13465,13560,472202
2023-11-27,13555,13555,13485,13515,336073
2023-11-28,13565,13565,13455,13500,301361
2023-11-29,13560,13660,13540,13590,377861
2023-11-30,13595,13725,13595,13725,421929
2023-12-01,13695,13765,13645,13755,156056
2023-12-04,13755,13755,13675,13690,214876
2023-12-05,13490,13535,13370,13370,987681
2023-12-06,13460,13530,13450,13530,126626
2023-12-07,13335,13385,13270,13355,110261
2023-12-08,13530,13530,13465,13490,236931
2023-12-11,13790,13810,12995,13740,2810763
2023-12-12,13810,13900,13810,13850,197552
2023-12-13,13940,13994,13875,13955,251426
2023-12-14,13989,14034,13950,14034,272349
2023-12-15,14004,14049,13955,14029,241989
2023-12-18,14094,14244,14094,14229,172054
2023-12-19,14324,14374,14294,14359,221610
2023-12-20,14459,14474,14379,14414,180145
2023-12-21,14219,14244,14139,14234,182806
2023-12-22,14324,14394,14264,14269,178071
2023-12-26,14384,14384,14219,14259,210041
2023-12-27,14399,14404,14319,14369,334869
2023-12-28,14444,14444,14344,14369,210921
2024-01-02,14339,14444,14289,14434,176076
2024-01-03,14259,14259,14019,14044,252473
2024-01-04,13890,14009,13875,13925,230322
2024-01-05,13925,13925,13830,13890,178519
2024-01-08,13890,13994,13890,13930,179358
2024-01-09,14359,14399,14264,14329,520277
2024-01-10,14439,14494,14394,14449,338228
2024-01-11,14564,14564,14474,14474,331775
2024-01-12,14484,14484,14379,14399,203945
2024-01-15,14384,14509,14384,14509,179194
2024-01-16,14509,14519,14429,14494,201577
2024-01-17,14519,14689,14509,14519,865613
2024-01-18,14524,14644,14514,14614,201611
2024-01-19,14739,14989,14739,14989,257178
2024-01-22,15438,15738,15438,15738,701553
2024-01-23,15728,15743,15598,15653,361569
2024-01-24,15748,15853,15653,15853,290091
2024-01-25,15913,15923,15833,15843,329090
2024-01-26,15828,15833,15728,15758,311982
2024-01-29,15688,15688,15418,15443,244441
2024-01-30,15663,15693,15558,15663,260524
2024-01-31,15513,15513,15299,15309,296142
2024-02-01,15209,15284,15139,15214,881042
2024-02-02,15543,15648,15493,15533,262240
2024-02-05,15758,15943,15718,15718,323855
2024-02-06,15893,15948,15873,15908,247456
2024-02-07,15908,15938,15853,15918,318802
2024-02-08,16258,16408,16258,16398,308670
2024-02-13,17287,17407,17247,17377,1048684
2024-02-14,17077,17077,16982,17067,527318
2024-02-15,17542,17562,17482,17527,1012645
2024-02-16,17797,17802,17707,17802,740184
2024-02-19,17387,17387,17287,17382,788677
2024-02-20,17347,17392,17307,17367,247653
2024-02-21,16927,16967,16877,16877,1636634
2024-02-22,17187,17502,17187,17492,1040673
2024-02-23,18132,18132,17862,17932,546841
2024-02-26,17917,17917,17542,17787,374416
2024-02-27,17937,18007,17887,17912,360159
2024-02-28,17912,17917,17807,17877,364689
2024-02-29,17727,17727,17487,17497,1525142
2024-03-04,18206,18381,18092,18376,456517
2024-03-05,18411,18516,18401,18451,315493
2024-03-06,18286,18306,18186,18281,876903
2024-03-07,18556,18576,18381,18446,372806
2024-03-08,18806,18931,18776,18831,710755
2024-03-11,18231,18261,18042,18067,418836
2024-03-12,17897,18022,17887,18022,239715
2024-03-13,18481,18596,18476,18531,411763
2024-03-14,18381,18516,18371,18511,215491
2024-03-15,18316,18346,18246,18291,212558
2024-03-18,18102,18316,18097,18316,361455
2024-03-19,18286,18306,18132,18171,190437
2024-03-20,18166,18196,18042,18092,191261
2024-03-21,18271,18436,18266,18421,197061
2024-03-22,18586,18666,18566,18631,295127
2024-03-25,18906,18906,18701,18761,284484
2024-03-26,18836,19056,18761,19056,260064
2024-03-27,18931,19041,18846,19036,225103
2024-03-28,18836,18896,18766,18821,211754
2024-03-29,18886,18911,18766,18786,151486
2024-04-01,18796,18956,18796,18941,143283
2024-04-02,18986,19086,18951,18976,272772
2024-04-03,18836,18836,18676,18736,237703
2024-04-04,18881,19061,18881,18996,95511
2024-04-05,18671,18671,18541,18631,160234
2024-04-08,18986,19176,18976,19081,204489
2024-04-09,19081,19096,18981,19011,102701
2024-04-11,19086,19196,19001,19181,128416
2024-04-12,19645,19760,19600,19695,300473
2024-04-15,19466,19481,19291,19466,785992
2024-04-16,19096,19126,18881,18886,386412
2024-04-17,19106,19201,18911,18941,339554
2024-04-18,18471,18741,18436,18741,266812
2024-04-19,18571,18571,18097,18311,619976
2024-04-22,17322,17617,17322,17607,288460
2024-04-23,17747,17832,17687,17797,208586
2024-04-24,18286,18441,18007,18421,258615
2024-04-25,17867,18276,17797,17842,770575
2024-04-26,18241,18471,18241,18436,169753
2024-04-29,18771,18801,18661,18731,125957
2024-04-30,18606,18751,18606,18706,57613
2024-05-02,18166,18186,18062,18181,123625
2024-05-03,18381,18381,18211,18271,59015
2024-05-07,18736,18916,18736,18846,128110
2024-05-08,18686,18841,18686,18781,171147
2024-05-09,18811,18916,18801,18861,108946
2024-05-10,18861,18921,18846,18886,63021
2024-05-13,19056,19056,18961,19016,143110
2024-05-14,19031,19101,19021,19081,103346
2024-05-16,19486,19670,19346,19506,181662
2024-05-17,19461,19506,19406,19456,150523
2024-05-20,19441,19506,19391,19486,150418
2024-05-21,19815,19815,19680,19690,408589
2024-05-22,19765,19765,19685,19710,210380
2024-05-23,19980,20075,19935,20040,349593
2024-05-24,20055,20130,20050,20050,229070
2024-05-27,20355,20495,20355,20435,273197
2024-05-28,20435,20520,20425,20465,320513
2024-05-29,20935,20940,20825,20825,572917
2024-05-30,20780,20850,20735,20785,792830
2024-05-31,20510,20510,20290,20475,316937
2024-06-03,20330,20330,20185,20280,278421
2024-06-04,20785,20785,20110,20180,164012
2024-06-05,20190,20210,20095,20140,114054
2024-06-07,20435,20575,20420,20480,249066
2024-06-10,20585,20610,20315,20545,113379
2024-06-11,20870,20870,20755,20845,195069
2024-06-12,20845,20880,20790,20855,161981
2024-06-13,21149,21354,21044,21344,262370
2024-06-14,21469,21554,21429,21554,180638
2024-06-17,21554,21554,21454,21494,212029
2024-06-18,21589,21764,21534,21764,229462
2024-06-19,22084,22084,21794,22014,319479
2024-06-20,22014,22159,21999,22154,164096
2024-06-21,21729,21779,21694,21754,324863
2024-06-24,21659,21659,21344,21414,204552
2024-06-25,20785,20974,20740,20915,700480
2024-06-26,21409,21519,21404,21509,149130
2024-06-27,21284,21419,21284,21369,121852
2024-06-28,21324,21414,21304,21329,144724
2024-07-01,21234,21234,21144,21204,81751
2024-07-02,21214,21384,21204,21339,68606
2024-07-03,21554,21639,21454,21634,102434
2024-07-04,22084,22084,21859,21859,140199
2024-07-05,21879,21884,21779,21884,61074
2024-07-08,21929,22024,21929,22024,154566
2024-07-09,22184,22383,22184,22269,661629
2024-07-10,22383,22483,22383,22423,145137
2024-07-11,22668,22763,22583,22613,182652
2024-07-12,21759,21964,21699,21899,744145
2024-07-15,22124,22214,22109,22214,123452
2024-07-16,22179,22224,22139,22179,217999
2024-07-17,22044,22044,21689,21689,170337
2024-07-18,20920,20974,20760,20974,799007
2024-07-19,20964,20964,20765,20805,122661
2024-07-22,20645,20645,20485,20555,232779
2024-07-23,20865,20900,20720,20845,89211
2024-07-24,20725,20900,20710,20775,94390
2024-07-25,19585,19865,19585,19670,213289
2024-07-26,19286,19565,19286,19516,78339
2024-07-29,19630,19770,19630,19735,60903
