날짜,open,high,low,close,volume
2023-04-06,50050,50050,50050,50050,3
2023-04-07,50050,50050,50050,50050,0
2023-04-10,50060,50060,50060,50060,1
2023-04-11,50060,50060,50060,50060,0
2023-04-12,50065,50065,50065,50065,0
2023-04-13,50080,50080,50080,50080,0
2023-04-14,50080,50080,50080,50080,0
2023-04-17,50085,50085,50085,50085,0
2023-04-18,50090,50090,50090,50090,0
2023-04-19,50095,50095,50095,50095,0
2023-04-20,50110,50110,50110,50110,0
2023-04-21,50115,50115,50115,50115,0
2023-04-24,50120,50120,50120,50120,0
2023-04-25,50125,50125,50125,50125,0
2023-04-26,50130,50130,50130,50130,0
2023-04-27,50150,50150,50150,50150,0
2023-04-28,50150,50150,50150,50150,0
2023-05-02,50160,50160,50160,50160,0
2023-05-03,50175,50175,50175,50175,0
2023-05-04,50180,50180,50180,50180,0
2023-05-08,50185,50185,50185,50185,0
2023-05-09,50195,50195,50195,50195,0
2023-05-10,50195,50195,50195,50195,0
2023-05-11,50210,50210,50210,50210,0
2023-05-12,50215,50215,50215,50215,0
2023-05-15,50220,50220,50220,50220,0
2023-05-16,50225,50225,50225,50225,0
2023-05-17,50230,50230,50230,50230,0
2023-05-18,50245,50245,50245,50245,0
2023-05-19,50255,50255,50255,50255,15003
2023-05-22,50260,50260,50255,50255,9
2023-05-23,50260,50260,50260,50260,0
2023-05-24,50265,50265,50265,50265,0
2023-05-25,50285,50285,50285,50285,0
2023-05-26,50295,50295,50295,50295,2000
2023-05-30,50320,50320,50320,50320,0
2023-05-31,50315,50315,50315,50315,0
2023-06-01,50325,50325,50325,50325,0
2023-06-02,50335,50335,50335,50335,0
2023-06-05,50350,50350,50350,50350,0
2023-06-07,50350,50350,50350,50350,0
2023-06-08,50360,50360,50360,50360,0
2023-06-09,50370,50370,50365,50365,4009
2023-06-12,50380,50380,50380,50380,0
2023-06-13,50380,50380,50380,50380,0
2023-06-14,50385,50385,50385,50385,5000
2023-06-15,50395,50395,50395,50395,0
2023-06-16,50405,50405,50405,50405,4000
2023-06-19,50415,50415,50415,50415,0
2023-06-20,50415,50415,50415,50415,0
2023-06-21,50415,50415,50415,50415,0
2023-06-22,50430,50430,50430,50430,0
2023-06-23,50435,50435,50435,50435,1
2023-06-26,50450,50450,50450,50450,0
2023-06-27,50445,50450,50445,50450,594686
2023-06-28,50455,50455,50455,50455,20000
2023-06-29,50470,50470,50470,50470,1
2023-06-30,50470,50475,50470,50475,20001
2023-07-03,50485,50485,50485,50485,0
2023-07-04,50485,50485,50485,50485,0
2023-07-05,50485,50490,50485,50490,594202
2023-07-06,50500,50500,50500,50500,0
2023-07-07,50500,50500,50500,50500,0
2023-07-10,50520,50520,50520,50520,0
2023-07-11,50515,50520,50515,50520,593838
2023-07-12,50520,50520,50520,50520,0
2023-07-13,50535,50535,50535,50535,0
2023-07-14,50540,50540,50540,50540,0
2023-07-17,50555,50555,50555,50555,0
2023-07-18,50555,50555,50555,50555,0
2023-07-19,50555,50555,50555,50555,0
2023-07-20,50570,50570,50570,50570,0
2023-07-21,50580,50580,50580,50580,0
2023-07-24,50595,50595,50595,50595,0
2023-07-25,50595,50595,50595,50595,0
2023-07-26,50595,50595,50595,50595,0
2023-07-27,50610,50610,50610,50610,0
2023-07-28,50615,50615,50615,50615,0
2023-07-31,50630,50630,50630,50630,0
2023-08-01,50630,50630,50630,50630,0
2023-08-02,50630,50630,50630,50630,0
2023-08-03,50645,50645,50615,50615,40000
2023-08-04,50650,50655,50650,50655,592282
2023-08-07,50665,50665,50665,50665,0
2023-08-08,50665,50665,50665,50665,0
2023-08-09,50665,50665,50665,50665,0
2023-08-10,50680,50680,50680,50680,0
2023-08-11,50690,50690,50690,50690,0
2023-08-14,50705,50705,50705,50705,0
2023-08-16,50705,50705,50705,50705,0
