날짜,open,high,low,close,volume
2017-11-09,9990,9990,9900,9900,365938
2017-11-10,9885,9915,9870,9910,376993
2017-11-13,9930,9930,9860,9890,937364
2017-11-14,9885,9885,9830,9845,1229518
2017-11-15,9810,9835,9775,9825,1301384
2017-11-16,9825,9890,9805,9890,2277315
2017-11-17,9955,9975,9875,9885,969122
2017-11-20,9890,9890,9815,9815,1371107
2017-11-21,9850,9865,9840,9840,1397165
2017-11-22,9945,9945,9895,9900,1436533
2017-11-23,9915,9915,9860,9865,2493485
2017-11-24,9870,9885,9850,9870,1130844
2017-11-27,9885,9885,9695,9695,458785
2017-11-28,9705,9745,9665,9730,600191
2017-11-29,9760,9780,9720,9720,414211
2017-11-30,9630,9675,9530,9555,1900019
2017-12-01,9900,9900,9520,9550,3870141
2017-12-04,9570,9635,9550,9635,2791768
2017-12-05,9600,9660,9585,9630,519323
2017-12-06,9645,9645,9510,9525,465466
2017-12-07,9530,9530,9455,9470,1857659
2017-12-08,9510,9545,9470,9535,462897
2017-12-11,9545,9550,9495,9515,464328
2017-12-12,9545,9545,9485,9515,500047
2017-12-13,9515,9580,9495,9545,433064
2017-12-14,9635,9705,9610,9610,514052
2017-12-15,9600,9615,9550,9565,23152391
2017-12-18,9580,9595,9530,9580,444702
2017-12-19,9610,9660,9570,9570,478417
2017-12-20,9590,9605,9555,9560,7272312
2017-12-21,9515,9515,9370,9370,506844
2017-12-22,9375,9435,9375,9400,25958865
2017-12-26,9420,9485,9330,9330,2750049
2017-12-27,9465,9525,9415,9500,2493451
2017-12-28,9585,9670,9560,9670,493705
2018-01-02,9730,9730,9670,9685,22906071
2018-01-03,9790,9795,9740,9780,383954
2018-01-04,9820,9825,9680,9725,11154410
2018-01-05,9755,9850,9730,9825,11032406
2018-01-08,9935,9950,9865,9950,430132
2018-01-09,9950,9990,9875,9915,1379378
2018-01-10,9910,9925,9800,9810,532768
2018-01-11,9795,9820,9745,9780,525444
2018-01-12,9800,9850,9725,9850,539156
2018-01-15,9860,9905,9815,9835,469990
2018-01-16,9890,9965,9850,9965,510167
2018-01-17,9945,9950,9850,9910,525715
2018-01-18,9945,9970,9880,9880,507866
2018-01-19,9945,9945,9830,9875,489357
2018-01-22,9850,9850,9690,9725,518185
2018-01-23,9810,9895,9785,9895,506536
2018-01-24,9915,9960,9895,9910,543324
2018-01-25,9860,10010,9860,10010,502611
2018-01-26,9975,10005,9925,9995,504609
2018-01-29,10055,10150,10055,10115,2847452
2018-01-30,10115,10120,9985,10015,4505180
2018-01-31,9955,10160,9950,9995,757059
2018-02-01,10085,10085,9970,9970,1063216
2018-02-02,9935,9935,9765,9765,1264421
2018-02-05,9665,9720,9595,9700,7111150
2018-02-06,9465,9550,9370,9550,933106
2018-02-07,9600,9630,9295,9305,858154
2018-02-08,9315,9390,9285,9370,894387
2018-02-09,9155,9175,9105,9155,897239
2018-02-12,9190,9305,9175,9285,891505
2018-02-13,9380,9450,9300,9380,862441
2018-02-14,9435,9510,9435,9455,906564
2018-02-19,9650,9650,9490,9540,924947
2018-02-20,9500,9535,9410,9445,908035
2018-02-21,9440,9490,9375,9490,887405
2018-02-22,9440,9450,9385,9395,934575
2018-02-23,9495,9560,9480,9560,929197
2018-02-26,9615,9615,9540,9585,333935
2018-02-27,9645,9695,9595,9605,196004
2018-02-28,9570,9605,9465,9500,225687
2018-03-02,9375,9395,9325,9380,189362
2018-03-05,9410,9410,9255,9275,202418
2018-03-06,9350,9425,9340,9425,235334
2018-03-07,9430,9515,9400,9420,188499
2018-03-08,9505,9540,9460,9540,223107
2018-03-09,9585,9720,9585,9675,214985
2018-03-12,9755,9770,9730,9770,4382
2018-03-13,9755,9860,9755,9860,3279
2018-03-14,9750,9835,9750,9835,2241
2018-03-15,9805,9845,9780,9840,2848
2018-03-16,9805,9830,9750,9830,5132
2018-03-19,9810,9830,9745,9750,4491
2018-03-20,9655,9805,9655,9805,2091
2018-03-21,9825,9845,9790,9810,3022
2018-03-22,9830,9890,9810,9865,3039
2018-03-23,9665,9670,9520,9520,9008233
2018-03-26,9515,9610,9445,9610,13091
2018-03-27,9670,9675,9600,9635,2066
2018-03-28,9525,9525,9450,9490,579
2018-03-29,9500,9580,9480,9580,206
2018-03-30,9580,9650,9580,9595,344
2018-04-02,9585,9585,9570,9570,292
2018-04-03,9450,9525,9450,9525,10500026
2018-04-04,9540,9540,9360,9390,3704163
2018-04-05,9425,9560,9425,9505,6803280
2018-04-06,9470,9485,9435,9470,3518
2018-04-09,9475,9560,9475,9530,157
2018-04-10,9535,9535,9490,9525,694
2018-04-11,9560,9560,9525,9525,75
2018-04-12,9525,9570,9520,9570,994
2018-04-13,9610,9635,9605,9605,142
2018-04-16,9620,9620,9575,9580,161
2018-04-17,9605,9605,9595,9595,168
2018-04-18,9680,9735,9665,9720,535
2018-04-19,9725,9765,9725,9765,105
2018-04-20,9730,9740,9680,9680,22
2018-04-23,9680,9685,9645,9650,495
2018-04-24,9685,9685,9645,9645,80
2018-04-25,9525,9580,9515,9580,234
2018-04-26,9625,9715,9625,9700,32
2018-04-27,9835,9835,9750,9770,255
2018-04-30,9800,9870,9790,9870,2151
2018-05-02,9840,9840,9785,9785,105
2018-05-03,9810,9810,9750,9780,42
2018-05-04,9715,9715,9635,9635,176
2018-05-08,9660,9660,9585,9585,7
2018-05-09,9580,9580,9555,9570,122
2018-05-10,9625,9625,9585,9585,4
2018-05-11,9635,9690,9635,9660,10800136
2018-05-14,9660,9660,9590,9610,696374
2018-05-15,9595,9595,9495,9500,785257
2018-05-16,9540,9580,9480,9540,699162
2018-05-17,9600,9620,9515,9555,727121
2018-05-18,9545,9545,9495,9495,718180
