날짜,open,high,low,close,volume
2024-03-20,100080,100080,100080,100080,700010
2024-03-21,100105,100105,100105,100105,10
2024-03-22,100120,100120,100120,100120,2
2024-03-25,100125,100125,100125,100125,0
2024-03-26,100135,100135,100135,100135,0
2024-03-27,100145,100145,100145,100145,0
2024-03-28,100175,100175,100175,100175,0
2024-03-29,100185,100185,100185,100185,0
2024-04-01,100195,100195,100195,100195,0
2024-04-02,100205,100205,100205,100205,0
2024-04-03,100220,100220,100220,100220,600010
2024-04-04,100245,100245,100245,100245,0
2024-04-05,100260,100260,100260,100260,50
2024-04-08,100280,100280,100275,100275,500002
2024-04-09,100285,100285,100285,100285,0
2024-04-11,100320,100320,100320,100320,500001
2024-04-12,100325,100325,100325,100325,0
2024-04-15,100330,100330,100330,100330,0
2024-04-16,100340,100340,100340,100340,0
2024-04-17,100350,100350,100350,100350,0
2024-04-18,100380,100380,100380,100380,0
2024-04-19,100390,100390,100390,100390,500001
2024-04-22,100400,100400,100400,100400,0
2024-04-23,100410,100410,100410,100410,600010
2024-04-24,100420,100420,100420,100420,0
2024-04-25,100450,100450,100450,100450,0
2024-04-26,100465,100465,100465,100465,5000
2024-04-29,100480,100480,100480,100480,0
2024-04-30,100495,100495,100490,100490,600002
2024-05-02,100525,100525,100525,100525,0
2024-05-03,100535,100535,100535,100535,0
2024-05-07,100550,100550,100545,100545,500051
2024-05-08,100555,100555,100555,100555,0
2024-05-09,100585,100585,100585,100585,0
2024-05-10,100595,100595,100595,100595,0
2024-05-13,100615,100615,100615,100615,0
2024-05-14,100625,100625,100625,100625,500001
2024-05-16,100655,100655,100655,100655,0
2024-05-17,100665,100665,100665,100665,0
2024-05-20,100675,100675,100675,100675,0
2024-05-21,100685,100685,100685,100685,0
2024-05-22,100695,100695,100695,100695,0
2024-05-23,100725,100725,100725,100725,0
2024-05-24,100735,100735,100735,100735,0
2024-05-27,100745,100745,100745,100745,0
2024-05-28,100755,100755,100755,100755,0
2024-05-29,100765,100765,100765,100765,0
2024-05-30,100790,100790,100790,100790,0
2024-05-31,100800,100800,100800,100800,0
2024-06-03,100810,100810,100810,100810,0
2024-06-04,100830,100830,100830,100830,0
2024-06-05,100860,100860,100860,100860,0
2024-06-07,100870,100870,100870,100870,0
2024-06-10,100880,100880,100880,100880,0
2024-06-11,100890,100890,100890,100890,0
2024-06-12,100900,100900,100900,100900,0
2024-06-13,100930,100930,100930,100930,0
2024-06-14,100940,100940,100940,100940,0
2024-06-17,100950,100950,100950,100950,0
2024-06-18,100960,100960,100960,100960,0
2024-06-19,100970,100970,100970,100970,0
2024-06-20,101000,101000,101000,101000,0
2024-06-21,101010,101010,101010,101010,0
2024-06-24,101020,101020,101020,101020,0
2024-06-25,101030,101030,101030,101030,0
2024-06-26,101040,101040,101040,101040,0
2024-06-27,101070,101070,101070,101070,0
2024-06-28,101080,101080,101080,101080,0
2024-07-01,101090,101090,101090,101090,0
2024-07-02,101100,101100,101100,101100,0
2024-07-03,101110,101110,101110,101110,0
2024-07-04,101140,101140,101140,101140,0
2024-07-05,101150,101150,101150,101150,0
2024-07-08,101155,101155,101155,101155,0
2024-07-09,101165,101165,101165,101165,0
2024-07-10,101175,101175,101175,101175,0
2024-07-11,101205,101205,101205,101205,0
2024-07-12,101215,101215,101215,101215,0
2024-07-15,101225,101225,101225,101225,0
2024-07-16,101235,101235,101235,101235,0
2024-07-17,101245,101245,101245,101245,0
2024-07-18,101275,101275,101275,101275,0
2024-07-19,101285,101285,101285,101285,0
2024-07-22,101295,101295,101295,101295,0
2024-07-23,101305,101305,101305,101305,0
2024-07-24,101315,101315,101315,101315,0
2024-07-25,101340,101340,101340,101340,0
2024-07-26,101350,101350,101350,101350,0
2024-07-29,101360,101360,101360,101360,0
2024-07-30,101370,101370,101370,101370,0
2024-07-31,101380,101380,101380,101380,0
2024-08-01,101410,101410,101410,101410,0
2024-08-02,101420,101420,101420,101420,0
2024-08-05,101430,101430,101430,101430,0
2024-08-06,101435,101435,101435,101435,0
2024-08-07,101445,101445,101445,101445,0
2024-08-08,101480,101480,101480,101480,1
2024-08-09,101485,101485,101485,101485,0
2024-08-12,101495,101495,101495,101495,0
2024-08-13,101505,101505,101505,101505,0
2024-08-14,101545,101545,101545,101545,0
2024-08-16,101555,101555,101555,101555,0
2024-08-19,101560,101560,101560,101560,0
2024-08-20,101575,101575,101575,101575,13
2024-08-21,101580,101580,101580,101580,0
2024-08-22,101610,101610,101610,101610,3
2024-08-23,101620,101620,101620,101620,2
2024-08-26,101630,101630,101630,101630,0
2024-08-27,101640,101640,101640,101640,0
2024-08-28,101650,101650,101650,101650,0
2024-08-29,101680,101680,101680,101680,0
2024-08-30,101690,101690,101690,101690,2
2024-09-02,101700,101700,101700,101700,6
2024-09-03,101710,101710,101710,101710,0
2024-09-04,101720,101720,101720,101720,0
2024-09-05,101745,101745,101745,101745,0
2024-09-06,101755,101755,101755,101755,0
2024-09-09,101765,101765,101765,101765,0
2024-09-10,101775,101775,101775,101775,0
2024-09-11,101785,101785,101785,101785,0
2024-09-12,101845,101845,101845,101845,0
2024-09-13,101855,101855,101855,101855,0
2024-09-19,101885,101885,101885,101885,0
2024-09-20,101895,101895,101895,101895,0
2024-09-23,101905,101905,101905,101905,0
2024-09-24,101910,101910,101910,101910,0
2024-09-25,101920,101920,101920,101920,0
2024-09-26,101950,101950,101950,101950,0
2024-09-27,101970,101970,101970,101970,1
2024-09-30,101990,101990,101990,101990,0
2024-10-02,102020,102020,102020,102020,0
2024-10-04,102030,102030,102030,102030,0
2024-10-07,102050,102050,102050,102050,0
2024-10-08,102060,102060,102060,102060,0
2024-10-10,102090,102090,102090,102090,0
2024-10-11,102100,102100,102100,102100,0
2024-10-14,102110,102110,102110,102110,2946
2024-10-15,102120,102120,102120,102120,1
2024-10-16,102130,102130,102130,102130,121
2024-10-17,102155,102155,102155,102155,3068
2024-10-18,102165,102165,102165,102165,0
2024-10-21,102170,102170,102170,102170,0
2024-10-22,102180,102180,102180,102180,0
2024-10-23,102190,102190,102190,102190,0
2024-10-24,102220,102220,102220,102220,0
