날짜,open,high,low,close,volume
2016-01-04,46000,46000,44850,44850,89011
2016-01-05,44200,45900,44200,45850,108102
2016-01-06,45850,45850,44600,45000,105914
2016-01-07,44850,45150,44000,44700,117716
2016-01-08,44300,44800,43750,44600,91260
2016-01-11,44200,44200,42200,42200,210281
2016-01-12,42500,42650,40750,41750,170726
2016-01-13,41950,43200,41950,42650,109781
2016-01-14,42000,42100,41400,41700,85408
2016-01-15,42200,42400,41000,41000,88998
2016-01-18,40900,41700,40800,41300,94161
2016-01-19,41100,41450,39300,39650,262639
2016-01-20,39650,39650,37100,37350,275185
2016-01-21,37400,38800,37200,38200,125224
2016-01-22,38750,39750,38500,39250,124365
2016-01-25,39750,40150,39300,39500,97122
2016-01-26,39300,39300,38250,38350,108137
2016-01-27,38750,39250,38500,38700,94150
2016-01-28,38150,39250,38150,38950,69139
2016-01-29,39700,40850,39500,40750,163370
2016-02-01,40500,40750,38250,38500,272929
2016-02-02,38350,39100,37950,38800,73522
2016-02-03,38350,38800,37650,37900,121919
2016-02-04,38150,39150,37950,38550,120577
2016-02-05,38600,39600,38600,39250,86039
2016-02-11,37950,38350,37700,37900,122237
2016-02-12,37550,37800,36700,37150,127137
2016-02-15,37800,38150,37250,37750,101709
2016-02-16,37900,39300,37900,39100,91556
2016-02-17,38850,39350,38750,39000,119371
2016-02-18,39500,39850,39000,39100,89045
2016-02-19,39000,39800,38850,39400,89067
2016-02-22,39550,40300,39200,40200,103661
2016-02-23,40550,40550,38700,39050,187880
2016-02-24,38650,39650,38600,39450,151265
2016-02-25,39650,39850,39450,39550,136885
2016-02-26,40000,40050,39000,39100,114892
2016-02-29,39150,39400,38950,39100,90378
2016-03-02,39500,40800,39400,40500,271730
2016-03-03,40250,40800,40150,40700,166370
2016-03-04,40550,41550,40550,41400,136710
2016-03-07,41800,43300,41400,42700,309153
2016-03-08,43000,43300,41850,42650,118988
2016-03-09,42250,42700,41600,41800,128842
2016-03-10,42150,42950,41900,42700,145334
2016-03-11,42600,43150,42200,43150,108159
2016-03-14,43300,43500,42100,42800,125950
2016-03-15,42550,43800,42550,43500,178298
2016-03-16,43500,44150,43300,43600,131823
2016-03-17,43900,45750,43800,45500,292499
2016-03-18,45750,47200,45350,47050,281505
2016-03-21,47200,47650,46250,46800,170890
2016-03-22,46700,47300,45950,46400,125950
2016-03-23,46500,48400,46300,47750,229335
2016-03-24,47300,48300,46600,47200,129060
2016-03-25,47500,48150,46750,46750,135178
2016-03-28,46500,48000,45900,47700,164330
2016-03-29,47700,48400,47450,48350,115636
2016-03-30,48050,48050,45000,46450,326726
2016-03-31,46850,48900,46650,47650,242961
2016-04-01,48300,48300,45600,45950,235982
2016-04-04,46300,46350,44800,46050,122747
2016-04-05,46150,46800,45650,45750,99049
2016-04-06,45450,45750,44950,45150,85375
2016-04-07,45200,46600,45200,46400,117897
2016-04-08,46400,47450,45800,47150,132198
2016-04-11,46850,47350,46200,46950,92252
2016-04-12,46950,49850,46900,49600,265915
2016-04-14,49600,50700,49550,50400,196072
2016-04-15,50400,50700,49800,50300,116329
2016-04-18,50000,50800,48850,50400,99058
2016-04-19,50700,51800,50100,51400,129836
2016-04-20,51300,51300,49000,49300,208540
2016-04-21,50200,52000,49900,51800,209906
2016-04-22,51300,52100,50900,51800,122615
2016-04-25,51300,52300,50500,51900,90344
2016-04-26,52000,52000,50900,51300,59207
2016-04-27,51900,51900,49900,50400,125713
2016-04-28,50400,52400,50400,51000,143401
2016-04-29,51200,52600,50100,52300,128585
