날짜,open,high,low,close,volume
2023-01-05,9399,9404,8976,9091,252401
2023-01-06,9021,9214,9011,9136,352498
2023-01-09,9209,9409,9199,9409,305425
2023-01-10,9467,9482,9289,9349,111126
2023-01-11,9379,9642,9379,9634,341906
2023-01-12,9752,9945,9692,9882,390313
2023-01-13,9940,10135,9880,10135,385708
2023-01-16,10229,10229,9896,9986,416490
2023-01-17,10011,10194,9986,10026,311629
2023-01-18,10070,10070,9762,9792,322011
2023-01-19,9745,9820,9642,9702,158437
2023-01-20,9702,9795,9607,9772,108381
2023-01-25,9915,9915,9722,9752,334520
2023-01-26,9742,10108,9742,10105,304688
2023-01-27,10105,10198,10060,10105,349456
2023-01-30,10130,10373,9882,9937,230922
2023-01-31,9930,10158,9900,10115,536117
2023-02-01,10190,10233,10110,10200,176785
2023-02-02,10308,10328,10135,10225,394470
2023-02-03,10225,10323,10125,10265,74288
2023-02-06,10160,10293,9995,10200,118271
2023-02-07,10193,10258,10055,10090,111752
2023-02-08,10120,10273,10105,10180,87436
2023-02-09,10208,10298,10165,10205,223810
2023-02-10,10209,10467,10139,10369,326487
2023-02-13,10407,10462,10274,10334,112678
2023-02-14,10359,10427,10284,10374,78803
2023-02-15,10417,10417,9996,10026,152180
2023-02-16,10080,10173,10010,10100,65689
2023-02-17,9970,10118,9905,10110,46955
2023-02-20,10168,10203,9975,10080,53456
2023-02-21,10128,10208,10070,10125,65124
2023-02-22,10069,10239,9996,10031,83013
2023-02-23,10110,10218,10030,10175,67039
2023-02-24,10190,10268,10130,10215,68775
2023-02-27,10334,10334,9936,10041,80898
2023-02-28,10049,10134,9991,10001,104961
2023-03-02,10035,10153,10035,10090,55995
2023-03-03,10095,10208,10095,10190,70341
2023-03-06,10229,10342,10219,10299,84319
2023-03-07,10317,10362,10244,10294,66887
2023-03-08,10233,10233,10095,10160,74901
2023-03-09,10228,10293,10145,10195,82849
2023-03-10,10124,10139,9951,9981,74681
2023-03-13,9836,9989,9701,9981,100849
2023-03-14,9980,10020,9782,9787,151507
2023-03-15,9930,10118,9885,10070,60523
2023-03-16,10020,10060,9792,9917,56109
2023-03-17,9985,10110,9907,9942,58126
2023-03-20,9941,10204,9941,10051,58790
2023-03-21,10140,10218,10130,10155,71722
2023-03-22,10258,10258,9737,9812,163516
2023-03-23,9812,9920,9787,9852,55935
2023-03-24,9870,9940,9782,9852,58839
2023-03-27,9852,9915,9762,9882,81887
2023-03-28,9900,10253,9900,10200,153097
2023-03-29,10213,10218,10090,10190,49651
2023-03-30,10194,10372,10149,10339,104881
2023-03-31,10388,10566,10383,10508,84575
2023-04-03,10537,10800,10537,10702,129688
2023-04-04,10826,11024,10811,10916,186041
2023-04-05,10934,11262,10934,11219,176128
2023-04-06,11288,11308,11055,11090,170800
2023-04-07,11103,11103,10870,11000,141026
2023-04-10,10999,11262,10880,11219,163006
2023-04-11,11318,11358,10915,11100,178368
2023-04-12,11153,11366,11133,11263,89546
2023-04-13,11311,11311,11128,11268,65460
2023-04-14,11313,11358,11120,11185,58683
2023-04-17,11233,11493,11233,11493,116735
2023-04-18,11571,11581,11398,11528,108287
2023-04-19,11601,11754,11556,11716,110954
2023-04-20,11814,12466,11780,12104,729842
2023-04-21,12157,12162,11715,12034,346769
2023-04-24,12183,12644,12153,12253,560688
2023-04-25,12486,12779,12252,12576,666628
2023-04-26,12500,12500,11779,12019,458327
2023-04-27,11934,12401,11700,12268,378467
2023-04-28,12301,12331,11536,11631,353033
2023-05-02,11620,11968,11532,11925,235878
2023-05-03,11898,12198,11865,11890,231095
2023-05-04,11914,12029,11666,11731,151130
2023-05-08,11904,12029,11791,11811,160023
2023-05-09,11840,11840,11398,11473,252357
2023-05-10,11561,11701,11423,11468,119435
2023-05-11,11546,11824,11536,11761,177502
2023-05-12,11786,11791,11403,11513,269946
2023-05-15,11456,11576,11373,11443,114418
2023-05-16,11451,11496,11363,11448,75568
2023-05-17,11446,11501,11288,11378,108112
2023-05-18,11506,11576,11463,11503,69825
2023-05-19,11626,11714,11511,11696,152393
2023-05-22,11804,12032,11794,11969,217456
2023-05-23,12063,12063,11800,11900,194608
2023-05-24,11959,11959,11756,11846,148905
2023-05-25,11779,11804,11656,11736,102634
2023-05-26,11781,11851,11483,11533,137783
2023-05-30,11691,11691,11453,11523,127971
2023-05-31,11591,11631,11508,11558,114066
2023-06-01,11611,11784,11561,11616,95021
2023-06-02,11675,11913,11630,11895,157732
2023-06-05,11984,12029,11781,11821,112363
2023-06-07,11809,11939,11796,11796,149181
2023-06-08,11831,11894,11781,11831,93341
2023-06-09,11929,11929,11731,11816,95529
2023-06-12,11785,12008,11785,11890,130939
2023-06-13,11889,11954,11681,11801,116462
2023-06-14,11830,12008,11805,11900,161203
2023-06-15,11944,11964,11731,11851,154642
2023-06-16,11958,12236,11918,12223,261610
2023-06-19,12297,13340,12242,13312,559775
2023-06-20,13336,13479,13161,13446,442103
2023-06-21,13421,13539,13088,13123,306523
2023-06-22,13103,13336,13023,13133,211413
2023-06-23,13132,13132,12804,12854,195603
2023-06-26,12838,12838,12610,12765,140833
2023-06-27,12674,12849,12576,12626,134364
2023-06-28,12640,12725,12427,12432,122571
2023-06-29,12510,12700,12382,12462,183878
2023-06-30,12531,12784,12471,12666,199765
2023-07-03,12734,12734,12471,12676,171358
2023-07-04,12694,12884,12550,12884,184973
2023-07-05,12884,13102,12744,13024,287138
2023-07-06,13053,13073,12755,12760,230867
2023-07-07,12770,12838,12630,12790,380816
2023-07-10,12983,13008,12685,12740,180426
2023-07-11,12809,13365,12714,13312,324391
2023-07-12,13385,13390,13132,13307,255980
2023-07-13,13367,13430,13182,13412,210900
2023-07-14,13485,13485,13034,13044,321274
2023-07-17,12992,12992,12461,12536,415373
2023-07-18,12525,12535,12327,12372,217170
2023-07-19,12370,12495,12237,12312,347540
2023-07-20,12287,12410,12212,12347,163001
2023-07-21,12336,12336,12118,12248,139079
2023-07-24,12247,12317,12064,12154,274005
2023-07-25,12153,12540,12138,12482,274818
2023-07-26,12581,12596,11751,11866,358412
2023-07-27,12307,12918,11691,11691,719635
2023-07-28,11781,11781,11428,11483,362041
2023-07-31,11576,11919,11531,11831,280757
2023-08-01,11839,11889,11681,11816,302941
2023-08-02,11834,12107,11636,11731,461948
2023-08-03,11721,11731,11483,11538,212355
2023-08-04,11541,11676,11518,11538,192511
2023-08-07,11629,11709,11401,11581,196462
2023-08-08,11581,11581,11373,11378,214935
2023-08-09,11378,11421,11243,11418,143977
2023-08-10,11413,11418,11125,11125,153464
2023-08-11,11123,11461,11123,11438,327210
2023-08-14,11438,11438,11055,11135,170910
2023-08-16,11054,11064,10801,10816,122442
2023-08-17,10742,10835,10547,10742,155938
2023-08-18,10647,10820,10627,10687,108627
2023-08-21,10686,10909,10686,10831,92704
2023-08-22,10839,10904,10576,10821,120885
2023-08-23,10795,11003,10795,10980,139401
2023-08-24,10993,11068,10780,10930,134885
2023-08-25,10879,10964,10801,10866,72262
2023-08-28,10935,11085,10895,11085,80356
2023-08-29,11093,11291,11028,11268,161966
2023-08-30,11411,11411,11223,11283,142904
2023-08-31,11333,11371,11243,11333,120002
2023-09-01,11376,11531,11303,11303,160240
2023-09-04,11401,11441,11308,11338,110042
2023-09-05,11401,11401,11238,11298,99965
2023-09-06,11298,11646,11273,11543,236246
2023-09-07,11550,11580,11164,11189,179234
2023-09-08,11258,11471,11203,11343,169867
2023-09-11,11413,11626,11353,11533,249562
2023-09-12,11556,11644,11233,11248,236828
2023-09-13,11228,11268,11065,11065,108954
2023-09-14,11060,11173,11060,11150,93380
2023-09-15,11232,11372,11199,11204,93581
2023-09-18,11258,11298,11165,11180,66220
2023-09-19,11148,11213,11010,11015,61998
2023-09-20,10960,11068,10920,11010,104724
2023-09-21,10935,11138,10935,10935,134952
2023-09-22,10890,10890,10652,10772,106235
2023-09-25,10776,10851,10593,10593,60115
2023-09-26,10636,10736,10538,10543,78796
2023-09-27,10402,10657,10367,10657,84687
2023-10-04,10636,10636,10249,10284,87284
2023-10-05,10358,10433,10230,10230,56466
2023-10-06,10279,10317,10214,10309,33624
2023-10-10,10930,11054,10612,10722,420701
2023-10-11,10711,10854,10438,10816,185686
2023-10-12,10899,10969,10726,10871,107158
2023-10-13,10781,10879,10646,10861,144842
2023-10-16,10935,11093,10612,10637,177366
2023-10-17,10630,10800,10562,10627,154526
2023-10-18,10705,10765,10547,10627,78183
2023-10-19,10577,10577,10284,10284,125715
2023-10-20,10238,10328,10075,10105,192747
2023-10-23,9995,10501,9995,10453,303504
2023-10-24,10542,10542,10054,10299,151388
2023-10-25,10364,10557,10264,10434,143390
2023-10-26,10323,10418,10135,10160,137485
2023-10-27,10124,10124,9941,9961,96423
