날짜,open,high,low,close,volume
2016-01-04,32650,33255,32227,32289,711011
2016-01-05,31684,32591,31623,31986,926434
2016-01-06,32408,33859,32106,33861,1793118
2016-01-07,33678,34403,32348,32410,1438450
2016-01-08,31804,32893,31502,32772,935218
2016-01-11,32166,32287,31562,31805,766360
2016-01-12,32046,32288,31623,31865,556919
2016-01-13,32166,33073,32045,32349,768773
2016-01-14,31804,31986,31260,31865,1041959
2016-01-15,32470,32651,30172,30414,1690137
2016-01-18,30051,30777,29507,30535,1254410
2016-01-19,30535,30777,28358,28842,2427653
2016-01-20,29083,29687,28538,29205,1687622
2016-01-21,29144,30111,28600,29507,1143379
2016-01-22,30172,30474,29386,30051,784018
2016-01-25,30534,31501,30413,31019,948819
2016-01-26,30594,30715,29627,30112,906743
2016-01-27,30595,31381,29990,30172,933155
2016-01-28,29870,30353,29204,30172,689675
2016-01-29,30352,31501,30171,31503,981213
2016-02-01,31924,32106,30836,31261,856717
2016-02-02,31320,31380,30715,30837,459903
2016-02-03,30353,31260,29990,31200,560503
2016-02-04,31622,31622,30352,30777,948182
2016-02-05,30594,30776,29808,29930,1030757
2016-02-11,28842,29990,28781,29507,1005181
2016-02-12,29324,29445,26543,27270,1942144
2016-02-15,27451,28721,27451,28600,1041724
2016-02-16,29143,29445,28841,29205,572834
2016-02-17,29324,30413,28841,30112,1059076
2016-02-18,31079,31380,30535,30656,991907
2016-02-19,30352,31138,30110,30837,496729
2016-02-22,30776,31743,30594,30837,721330
2016-02-23,31683,31743,30957,31140,846402
2016-02-24,30896,31320,29385,29689,1247075
2016-02-25,30293,31079,28963,29386,2562679
2016-02-26,29748,30473,29506,29930,1171141
2016-02-29,29870,30715,28780,28963,1598334
2016-03-02,29627,31078,29506,31019,1364603
2016-03-03,31079,31200,30172,30656,897354
2016-03-04,30595,30716,29325,29507,1341870
2016-03-07,29808,29929,29203,29326,709763
2016-03-08,29749,30231,29324,29749,653550
2016-03-09,29567,29688,28902,29386,995465
2016-03-10,29506,29748,28841,29024,1023726
2016-03-11,29022,29324,29022,29084,477929
2016-03-14,29324,29627,29022,29084,485734
2016-03-15,29324,29869,28659,29084,902615
2016-03-16,29143,29566,28901,29084,526241
2016-03-17,29385,30171,29264,29870,983277
2016-03-18,30051,30051,28600,28600,1689087
2016-03-21,28720,28962,27752,28177,1136212
2016-03-22,28296,28659,28176,28298,543476
2016-03-23,28417,28538,28115,28177,523354
2016-03-24,27814,28418,27814,28358,674799
2016-03-25,28720,29385,28599,29084,908413
2016-03-28,29385,29385,28236,28298,739734
2016-03-29,28236,28720,28115,28661,750494
2016-03-30,28780,29869,28720,29810,1165808
2016-03-31,30293,31018,29930,30172,1663198
2016-04-01,30353,30353,29084,29144,1043766
2016-04-04,29204,29628,29023,29265,592843
2016-04-05,29022,29324,28599,28782,593286
2016-04-06,28599,28659,27631,27633,1838312
2016-04-07,27813,28176,27813,28177,613990
2016-04-08,27874,27935,27330,27814,831296
2016-04-11,28055,28357,27752,28298,479028
2016-04-12,28116,28600,27935,28237,729208
2016-04-14,28963,31865,28902,31865,4664334
2016-04-15,31985,32831,31259,31382,2431665
2016-04-18,31199,31743,30957,31382,1007871
2016-04-19,31924,32469,31259,31261,1414187
2016-04-20,31441,32045,30836,31261,1084147
2016-04-21,31743,31985,31017,31805,941152
2016-04-22,31441,31743,31138,31382,611431
2016-04-25,31381,31442,30535,31200,704686
2016-04-26,31017,31017,30050,30717,1004362
2016-04-27,30897,31623,30777,30958,758473
2016-04-28,31442,31501,30050,30656,967307
2016-04-29,30716,30777,29809,30414,588177
2016-05-02,30171,30594,30110,30354,392815
2016-05-03,30715,30776,29869,30112,588232
2016-05-04,29687,29748,29083,29205,1075184
2016-05-09,29022,29445,28296,28782,740393
2016-05-10,28720,29083,28538,29024,604781
2016-05-11,29446,29567,29023,29265,572002
2016-05-12,29144,30172,29144,30172,927284
2016-05-13,30836,30896,28720,28782,2558212
2016-05-16,28660,28781,28056,28237,1062535
2016-05-17,28720,29264,28296,28782,956654
2016-05-18,28842,28842,28056,28237,712440
2016-05-19,28297,28600,28177,28479,578598
2016-05-20,28297,28600,28116,28237,596014
2016-05-23,28417,28478,28115,28117,668171
2016-05-24,28177,28358,27088,27572,1229712
2016-05-25,28115,28296,27571,27633,849975
2016-05-26,27873,28176,27510,27996,647819
2016-05-27,28115,29324,27994,28842,1263628
2016-05-30,29023,29144,28479,28721,468366
2016-05-31,28780,29265,28659,28842,674830
2016-06-01,28539,28600,28116,28358,626522
2016-06-02,28418,28842,28358,28358,485975
2016-06-03,28236,28417,27873,28056,540612
2016-06-07,28056,28660,28056,28237,612063
2016-06-08,28600,30051,28600,30051,1859831
2016-06-09,30171,30171,29385,29870,1067506
2016-06-10,29929,29989,29324,29447,524505
2016-06-13,29143,29566,28901,29447,555012
2016-06-14,29507,29688,28539,28721,556459
2016-06-15,28479,28963,28237,28358,416207
2016-06-16,29324,29869,29143,29447,1388126
2016-06-17,29930,30595,29749,30051,1228009
2016-06-20,30353,30656,29870,30172,830049
2016-06-21,30171,30171,29566,29689,501985
2016-06-22,29445,30352,29445,30233,638889
2016-06-23,29749,29929,29203,29749,653145
2016-06-24,30051,30414,27511,27814,1887743
2016-06-27,27149,28056,26967,27572,1313937
2016-06-28,27389,28176,27329,28117,834523
2016-06-29,28599,29022,28357,28540,721255
2016-06-30,28963,29084,28479,28721,503324
2016-07-01,28901,29143,28599,28661,527458
2016-07-04,28901,29870,28721,29749,1117433
2016-07-05,29870,30111,29144,29386,647686
2016-07-06,29386,29386,28418,28479,814908
2016-07-07,28842,29084,28600,28721,491896
2016-07-08,29143,29264,28478,28540,420832
2016-07-11,28720,29022,28599,29024,500186
2016-07-12,29264,29385,28780,29084,376740
2016-07-13,29506,29566,29022,29205,610361
2016-07-14,29385,30231,29324,30233,1534687
2016-07-15,30473,30594,29506,29870,859980
2016-07-18,29990,30232,29386,30172,664502
2016-07-19,30231,31380,29748,31261,1892796
2016-07-20,31562,32287,31199,31503,1810955
2016-07-21,31684,32045,31259,31563,1007744
2016-07-22,31501,31743,30655,30777,772987
2016-07-25,30837,31563,30352,31442,826296
2016-07-26,31441,31985,31017,31140,532977
2016-07-27,31320,31441,30594,30596,576952
2016-07-28,30594,31200,30473,30656,498657
2016-07-29,30594,31622,30594,30898,825739
2016-08-01,30896,31501,30896,31382,576452
2016-08-02,31078,31259,30534,30596,444205
2016-08-03,30292,30776,29929,30354,429130
2016-08-04,30474,30656,29930,30051,409337
2016-08-05,30110,30777,30110,30777,407693
2016-08-08,30896,31199,30594,30777,322561
2016-08-09,30896,31683,30776,31624,692630
2016-08-10,31743,32227,31501,31926,1062234
2016-08-11,31924,32771,30957,31563,2694595
2016-08-12,32107,32470,31321,31442,1872218
